image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,caption_len_words
data/laion_aesthetic_subset\004116.jpg,"Gary Hart Photography: Valley Fog, Tunnel View, Yosemite",423.0,282.0,0.3899661898612976,1.01047123735043e-06,0.1653031259775161,6.628227710723877,8
data/laion_aesthetic_subset\004121.jpg,When Bicycle Messenger Boys Peddled Drugs And Sex Across America (1908 – 1917),340.0,340.0,0.3175601661205292,2.9786697268718854e-05,0.1084692776203155,6.589489459991455,13
data/laion_aesthetic_subset\004123.jpg,1190 Mountain Cascade 30 x 40 (400),400.0,257.0,0.3112570941448211,2.655503692494676e-07,0.1451906412839889,6.577129364013672,7
data/laion_aesthetic_subset\004125.jpg,Camp Above the Clouds in Rugged South Westland,1279.0,853.0,0.3457948565483093,0.000122260506032,0.1217998713254928,6.532393932342529,8
data/laion_aesthetic_subset\004128.jpg,Church against mountains during winter,800.0,533.0,0.3223625123500824,6.113701601861976e-06,0.0658608525991439,6.511867523193359,5
data/laion_aesthetic_subset\004132.jpg,"custom watercolor and oil paintings lake tahoe, california, nevada, alpine, pine trees, sail boat, wedding, engagement, anniversary gift, 1st year paper, family, still life, floral, using customers photos B Smiddy Artwork",419.0,613.0,0.3178751170635223,5.811886012452305e-07,0.1178338900208473,6.65671443939209,31
data/laion_aesthetic_subset\004133.jpg,Protection of native wildlife like the Grizzly Bear is an important aspect of Republicans for Environmental Protection's conservation efforts.,824.0,824.0,0.3011046350002289,4.466274913283996e-05,0.0913172364234924,6.517384052276611,19
data/laion_aesthetic_subset\004144.jpg,Painting of Worcestershire Beacon from North Hill,1024.0,780.0,0.3142508268356323,2.981522868594766e-07,0.0401049070060253,6.55614709854126,7
data/laion_aesthetic_subset\004149.jpg,"Marthinus (Tinus) Johannes de Jongh (South African, 1885-1942) Cottage in a mountain landscape",590.0,480.0,0.340011328458786,2.695449552447826e-07,0.107147715985775,6.528416633605957,13
data/laion_aesthetic_subset\004151.jpg,"Close-up portrait of magic golden african american female model in massive sunglasses with bright glitter makeup, glossy hairstyle and big red lips. Studio shoot.",328.0,450.0,0.3584005534648895,0.0105360448360443,0.1436389833688736,6.609477043151856,24
data/laion_aesthetic_subset\004164.jpg,A Rainy Day In Boston Print by Childe Hassam,600.0,334.0,0.3326888382434845,9.286547708597936e-08,0.0974475070834159,6.592328071594238,9
data/laion_aesthetic_subset\004165.jpg,"Thomas Faed - Oh, Why I Left My Hame",540.0,386.0,0.3010577857494354,7.384536002064124e-05,0.1426644325256347,6.626426696777344,9
data/laion_aesthetic_subset\004168.jpg,"Harry Fujita, president and CEO of Iwasaki Images of America, shows samples of the plastic food and novelty items his Torrance, California company makes. MODEL RELEASED.",1000.0,666.0,0.3391415476799011,0.0001952052116394,0.1170346364378929,6.589524269104004,26
data/laion_aesthetic_subset\004172.jpg,Spring Afternoon in t... by Mr. & Mrs. Gerald Fritzler - Masterpiece Online,576.0,383.0,0.2890644967556,6.27506508976694e-08,0.0924388542771339,6.762990951538086,13
data/laion_aesthetic_subset\004173.jpg,"St. Coloman church / Schwangau, Germany",400.0,267.0,0.3494993150234222,2.390148256381508e-05,0.1438956260681152,6.748453140258789,6
data/laion_aesthetic_subset\004174.jpg,Vines creeping in through an old skylight in the Verrière de chateau. [1600 x 1067] [OS].,736.0,490.0,0.300821840763092,2.5526517219987e-06,0.091420479118824,6.542912483215332,16
data/laion_aesthetic_subset\004181.jpg,"magic-hour, watercolor, waikiki, halekulani",595.0,600.0,0.3481332659721374,1.5644978930140496e-06,0.1533653289079666,6.505634784698486,4
data/laion_aesthetic_subset\004182.jpg,Psychedelic Phone Booth,499.0,333.0,0.3158445358276367,0.0018520355224609,0.1432298123836517,6.5169878005981445,3
data/laion_aesthetic_subset\004190.jpg,"Photo wallpaper children, house, people, woman, family, girl, male, grandpa, mom, baby, accordion, mother, chickens, Dmitry Usanin, …",1332.0,850.0,0.3507004082202911,0.0183694064617156,0.0395731292665004,6.743126392364502,18
data/laion_aesthetic_subset\004193.jpg,Michael Malm 1972 | American Figurative painter,475.0,720.0,0.3271913826465606,8.629594231024384e-05,0.0660746395587921,6.589249134063721,7
data/laion_aesthetic_subset\004194.jpg,#Space #SciFi Towers Concept Art by Andead on deviantART. see more sci-fi pics at www.fabuloussavers.com/wscifi.shtml,736.0,1553.0,0.3377643525600433,0.0005220770835876,0.0495001375675201,6.726869106292725,15
data/laion_aesthetic_subset\004197.jpg,"""""""Paris Lights"""" original fine art by Elena Katsyura""",1000.0,1000.0,0.3128843605518341,4.282932059140876e-05,0.0333248116075992,6.727869033813477,8
data/laion_aesthetic_subset\004199.jpg,"Golden Winter, 12 x16, © Tibor Nagy",550.0,404.0,0.3175366222858429,2.197581778773383e-07,0.1718054264783859,6.538674831390381,7
data/laion_aesthetic_subset\004202.jpg,Chalk Path to the Moon,297.0,420.0,0.2811023592948913,2.072721827062196e-06,0.1457747817039489,6.589325428009033,5
data/laion_aesthetic_subset\004204.jpg,Photo of the Burning Man Festival by Marek Musil,1200.0,829.0,0.3243556618690491,4.40406111010816e-05,0.1146166399121284,6.519225120544434,9
data/laion_aesthetic_subset\004206.jpg,"Orange, oil on linen, 5x7, SOLD",1000.0,731.0,0.356178730726242,1.0852473906197702e-06,0.0935450866818428,6.557145118713379,6
data/laion_aesthetic_subset\004208.jpg,La Quinta CA (watercolor on paper) by Brenda Swenson | plein air painting,500.0,386.0,0.3744493126869201,1.4839345112704905e-06,0.1013882756233215,6.5914506912231445,13
data/laion_aesthetic_subset\004214.jpg,Debra and Dave Vanderlaan - Rusty American Ford,525.0,350.0,0.318873256444931,1.9250379409641027e-05,0.0587279871106147,6.554355621337891,8
data/laion_aesthetic_subset\004218.jpg,Path to Homer. Oil on canvas board. Gerald Dewsbury,300.0,426.0,0.3152691423892975,1.2088949006283656e-06,0.0821097120642662,6.633938789367676,9
data/laion_aesthetic_subset\004221.jpg,"Street on Lamu Island, Kenya, California watercolor art by Sid Bingham. HD giclee art prints for sale at CaliforniaWatercolor.com - original California paintings, & premium giclee prints for sale",456.0,600.0,0.3177465200424194,4.653863015846582e-06,0.1202303245663642,6.956520080566406,29
data/laion_aesthetic_subset\004222.jpg,Impressionistic watercolor painting by Australian artist Joseph Zbukvic. Quite lovely and ethereal. Check out his other paintings online of a similar feel.,655.0,906.0,0.3122467398643493,6.040506832505343e-07,0.1588608771562576,6.608747959136963,22
data/laion_aesthetic_subset\004224.jpg,Auto Illustrations - stradina a St Paul de Vence by Guido Borelli,333.0,400.0,0.3612128496170044,1.9192939362255856e-06,0.03547378256917,7.076888084411621,12
data/laion_aesthetic_subset\004225.jpg,"The Marienburg, one of the most beautiful castles in Germany",427.0,640.0,0.3366270661354065,1.1701305993483402e-05,0.1230443716049194,6.57209062576294,10
data/laion_aesthetic_subset\004226.jpg,Beautiful dog in most photographed place in Canada,400.0,267.0,0.3493582010269165,4.925702796754194e-06,0.169363871216774,6.765445232391357,8
data/laion_aesthetic_subset\004229.jpg,"Pink Lilies in 2020 Pink flower painting, Lily painting",5305.0,6572.0,0.3393533825874328,3.126235242234543e-06,0.0287334229797124,6.530458927154541,9
data/laion_aesthetic_subset\004233.jpg,Michelle Williams Wins as the New Face of Louis Vuitton | Fashion News by JustLuxe | trendy handbags | Scoop.it,467.0,273.0,0.3880088031291961,0.0500145256519317,0.0936116501688957,6.582525253295898,20
data/laion_aesthetic_subset\004241.jpg,Black woman with fruits and vegetables,282.0,300.0,0.3435740172863006,0.0018705129623413,0.1563922017812729,6.51516580581665,6
data/laion_aesthetic_subset\004242.jpg,Silhouettes of the traditional fishermen,544.0,360.0,0.3283970057964325,1.234520004800288e-05,0.0770439282059669,6.540225028991699,5
data/laion_aesthetic_subset\004245.jpg,"""""""California sunset"""" original fine art by Haidee-Jo Summers ROI""",1000.0,775.0,0.3205114603042602,3.3319979593215976e-06,0.1122868210077285,6.612298965454102,9
data/laion_aesthetic_subset\004246.jpg,"Wedding in Alhambra, Court of the Myrtles",2200.0,1469.0,0.3119381964206695,0.0001729130744934,0.109422892332077,6.552087783813477,7
data/laion_aesthetic_subset\004248.jpg,best things to do in kolkata cover,400.0,266.0,0.3173107802867889,4.345974593888968e-05,0.1400751620531082,6.598589420318604,7
data/laion_aesthetic_subset\004250.jpg,"mexico city: Ruins of Palenque, Maya city in Chiapas, Mexico",300.0,450.0,0.323865681886673,7.428229582728818e-05,0.0365823730826377,6.636503219604492,10
data/laion_aesthetic_subset\004251.jpg,Man in houndstooth tan sport coat layered over green cable cardigan,386.0,580.0,0.3306139707565307,0.002120703458786,0.1052312776446342,6.789844036102295,11
data/laion_aesthetic_subset\004256.jpg,Old painting of the dome of the Prophet peace be upon him and his family in Medina (circa 1800's). Believers visit the shrine as a value of good mannerism and respect.,1280.0,934.0,0.3073322772979736,0.0004054009914398,0.0351757071912288,6.62371301651001,31
data/laion_aesthetic_subset\004258.jpg,richard s. johnson ... Peonies are in bloom... It must be spring!,380.0,512.0,0.3212288022041321,0.0001119877342716,0.0476302504539489,6.713675498962402,12
data/laion_aesthetic_subset\004261.jpg,The majesty of a white wolf,639.0,427.0,0.3170420527458191,1.180238450615434e-05,0.1185399889945983,6.508896350860596,6
data/laion_aesthetic_subset\004263.jpg,"Picture water, girl, sunflowers, flowers, face, pose, fog, style, sleep, feathers, yellow, hands, couples, sleeping, lies, …",596.0,380.0,0.3743695914745331,0.0813760161399841,0.1540923118591308,6.504194259643555,17
data/laion_aesthetic_subset\004267.jpg,Portrait of Jackie Chan Created with Chopsticks,665.0,479.0,0.3526399433612823,9.814575605560094e-06,0.1793339103460312,6.503556728363037,7
data/laion_aesthetic_subset\004269.jpg,Dutch Harbor | City Port of Heusden Netherlands Reflectie Parelmoerwolken Ophaalbrug Molen Haven Aanlegsteiger Nostalgie Stadsbeeld Ansichtkaart Holland Winter,411.0,450.0,0.3064566850662231,5.054240773461061e-06,0.147831916809082,6.508060455322266,19
data/laion_aesthetic_subset\004276.jpg,"""""""Boats and Reflections"""" By Luis Camara, Watercolor on Hot Pressed Paper""",297.0,300.0,0.3654767870903015,7.098909691194422e-07,0.1249759420752525,6.696617603302002,11
data/laion_aesthetic_subset\004277.jpg,Hannah Bagshawe in Valentino and Eddie Redmayne. My other fave couple.,282.0,425.0,0.3424436450004577,0.0156130492687225,0.0496777109801769,6.519983768463135,11
data/laion_aesthetic_subset\004278.jpg,"(Onde está) Wally no paraiso? by Emanuel Fernandes - Landscapes Waterscapes ( clouds, water, sky, portugal, rocks )",285.0,285.0,0.3046519756317138,1.774890006345231e-05,0.1615372747182846,6.518549919128418,18
data/laion_aesthetic_subset\004280.jpg,"Gustave Caillebotte, A Game of Bezique, 1881, oil on canvas, 47⅝ x 63⅜ inches. LOUVRE ABU DHABI",700.0,534.0,0.3419529795646667,1.3120084076945204e-05,0.0773415565490722,6.516540050506592,17
data/laion_aesthetic_subset\004282.jpg,"""""""Big Pile of Peppers"""" original fine art by Cathleen Rehfeld""",1000.0,1000.0,0.3614654242992401,2.05967330657586e-06,0.0342221334576606,6.540143966674805,10
data/laion_aesthetic_subset\004288.jpg,Robert Zünd – private collection.  Title: Die Mühle von Rathausen. Date: c. 1850-1900. Materials: oil on canvas. Dimensions: 45.5 x 56.5 cm. Source: http://media.mutualart.com/Images/2009_07/25/0305/681705/5df57720-5e97-48e4-a9f5-b0df8b11eeb7_g.Jpeg. I have changed the contras of the original photo,2000.0,1599.0,0.294115662574768,3.1769081942911725e-06,0.0735251232981681,6.6950788497924805,33
data/laion_aesthetic_subset\004293.jpg,14335981 - beautiful emotional woman in kitchen interior cooking art creative concept,450.0,346.0,0.3272591233253479,0.002970814704895,0.0798535645008087,6.50360107421875,12
data/laion_aesthetic_subset\004294.jpg,Great pyramids in Giza valley with yellow dark clouds on the background photo,450.0,376.0,0.3432550728321075,0.0004728734493255,0.1195661425590515,6.6159868240356445,13
data/laion_aesthetic_subset\004300.jpg,Xiuhe headdress mother style headdress red Xiuhe hairdress Gufeng headdress accessories,290.0,290.0,0.3175326585769653,0.002117097377777,0.15528205037117,6.610693454742432,11
data/laion_aesthetic_subset\004306.jpg,Young Woman in Green | William Glackens | oil painting,350.0,293.0,0.3327727317810058,3.910595842171461e-05,0.1842768788337707,6.517140865325928,10
data/laion_aesthetic_subset\004309.jpg,Beautiful Beach Sunset Painting,1000.0,750.0,0.3112454116344452,4.61841955257114e-05,0.0789436548948288,6.813745021820068,4
data/laion_aesthetic_subset\004310.jpg,Wallpaper China house fantasy sky landscape nature clouds 1332x850,1332.0,850.0,0.3190193176269531,0.0002544522285461,0.1642157137393951,6.879010200500488,9
data/laion_aesthetic_subset\004311.jpg,Lake McDonald Shoreline,1100.0,733.0,0.311130553483963,1.1541011417648406e-06,0.1558675915002823,6.502529144287109,3
data/laion_aesthetic_subset\004312.jpg,"The Seamstress of Bloomsbury Milly dress in Navy Doggy Print , A Classic 1940s Inspired Day dress, True Vintage Style - RocknRomance Clothing",360.0,480.0,0.3058434128761291,0.2109888792037964,0.0875172987580299,6.710383415222168,23
data/laion_aesthetic_subset\004315.jpg,Paris in autumn - colorful hand drawn illustration of the city with yellow maple branches Фото со стока - 64562398,450.0,300.0,0.3764371275901794,5.000459714210592e-05,0.1409320384263992,6.561643600463867,20
data/laion_aesthetic_subset\004320.jpg,"THE YOUNG SHEPHERD, BY GEORGE FRANCOIS PAUL LAUGEE",735.0,507.0,0.3283596932888031,9.810276242205872e-05,0.0550353042781353,6.5189290046691895,8
data/laion_aesthetic_subset\004321.jpg,"In the Sultan's Palace, Wikimedia Commons",834.0,1122.0,0.2906580865383148,4.479250856093131e-05,0.0804938897490501,6.546750545501709,6
data/laion_aesthetic_subset\004324.jpg,Grant Township Farm by Moonlight,392.0,300.0,0.3132026791572571,1.258440761375823e-06,0.1548648476600647,6.600623607635498,5
data/laion_aesthetic_subset\004326.jpg,Mountains and lake on Mueller Hut trek at Mount Cook National Park,1000.0,353.0,0.2805521786212921,1.3484121154760942e-05,0.0818568095564842,6.621434211730957,12
data/laion_aesthetic_subset\004327.jpg,Realistic 3D Earth Lyustration. Courtesy of NASA. Fantastic star,450.0,362.0,0.3014204800128937,0.0001024084267555,0.1628227829933166,6.67747163772583,9
data/laion_aesthetic_subset\004333.jpg,"Another beach to make the list isReynisfjara Beach in Iceland, which has ink black sand and basalt sea stacks. But despite appearances, the fierce waves have been known to knock people off their feet",962.0,641.0,0.314089685678482,2.908788019340136e-06,0.1573565006256103,6.512450218200684,34
data/laion_aesthetic_subset\004334.jpg,", 'Afternoon Sunshine on the Terrace, Syros,' 2018, John Martin Gallery",640.0,603.0,0.2824504673480987,4.556990461423993e-06,0.1267597675323486,6.526934146881104,11
data/laion_aesthetic_subset\004335.jpg,"Stock Photo: 1788-53766 Henri III (1551-1589) and the Duke of Guise in Blois on December 22, 1588, painting by Pierre Charles Comte (1823-1895). France, 16th century.",520.0,342.0,0.319417655467987,1.497769153502304e-05,0.1691900789737701,6.529399394989014,26
data/laion_aesthetic_subset\004336.jpg,Daniel F. Gerhartz 1965 | American Figurative painter | New !,700.0,563.0,0.3194989860057831,6.691252201562747e-05,0.1078638657927513,6.743509769439697,11
data/laion_aesthetic_subset\004337.jpg,"Ermou Street, a Black and White painting by Theo Michael",600.0,450.0,0.3535466492176056,9.712956625662628e-07,0.0644932687282562,6.721545219421387,10
data/laion_aesthetic_subset\004339.jpg,"Colors of Nebraska by Ken Smith - Buildings & Architecture Decaying & Abandoned ( sunset, nebraska, thunderstorm, landscape )",270.0,270.0,0.3407520353794098,2.069901893264614e-05,0.1095374748110771,6.614036083221436,19
data/laion_aesthetic_subset\004348.jpg,"Tre Cime and Dreizinnen hut in autumn, Dolomites, aerial view Stock Photo",450.0,300.0,0.3241397738456726,3.848829510388896e-05,0.0714698284864425,6.531552791595459,12
data/laion_aesthetic_subset\004350.jpg,Garmash Music in the Afternoon,600.0,450.0,0.3508033156394958,0.0007794499397277,0.0399697124958038,6.617846965789795,5
data/laion_aesthetic_subset\004351.jpg,Mounds of Snow in Little Cottonwood Canyon by James Udall,525.0,350.0,0.3641175627708435,1.4276719412009696e-05,0.0756429806351661,6.732909679412842,10
data/laion_aesthetic_subset\004355.jpg,The heart of the Sahara by Yury Pustovoy,1600.0,827.0,0.3557953536510467,2.0275641873013228e-05,0.1383019387722015,6.514737129211426,8
data/laion_aesthetic_subset\004360.jpg,Top ten things to see in Derbyshire's Peak District... whatever the weather!,590.0,350.0,0.3183522820472717,1.6248566680587828e-05,0.0469072945415973,6.545346736907959,12
data/laion_aesthetic_subset\004363.jpg,Humphrey Bogart - Portraits by Yousuf Karsh,600.0,759.0,0.342989832162857,1.716589167699567e-06,0.1959534883499145,6.502136707305908,7
data/laion_aesthetic_subset\004364.jpg,"Acrobats by Dariusz Klimczak - Digital Art People ( black and white, stilts, mood, sea, square, beach, men, surreal, klimas )",285.0,285.0,0.3478220999240875,0.0001790523529052,0.1296414583921432,6.63275146484375,21
data/laion_aesthetic_subset\004366.jpg,"Photo wallpaper the sky, nature, river, castle, tree, dragon, waterfall, Village, male, staff, Landscape, character, sunlight, cloud …",1332.0,850.0,0.280547559261322,0.0015522241592407,0.0489323809742927,6.660545825958252,18
data/laion_aesthetic_subset\004367.jpg,Girl Sitting In Ancient Room,529.0,527.0,0.3037850260734558,0.0074745714664459,0.1672363132238388,6.589310169219971,5
data/laion_aesthetic_subset\004368.jpg,"The Story Hour, 1921 - Lilla Cabot Perry",714.0,600.0,0.2940797209739685,8.829834405332804e-05,0.1266471892595291,6.649715900421143,8
data/laion_aesthetic_subset\004371.jpg,Afternoon Arbor by Michael Humphries,516.0,350.0,0.3007602393627167,2.626190962473629e-07,0.0827345550060272,6.74135160446167,5
data/laion_aesthetic_subset\004373.jpg,"Bamboo Forest. Asian woman wearing japanese traditional kimono at Bamboo Forest in Kyoto, Japan.",510.0,339.0,0.3410245180130005,0.0001026546451612,0.0808979645371437,6.8616485595703125,14
data/laion_aesthetic_subset\004377.jpg,Painting The Eiffel Tower - 1932 [880x1217],880.0,1217.0,0.3507448732852936,3.011175613210071e-05,0.1299130320549011,6.586363315582275,7
data/laion_aesthetic_subset\004379.jpg,Erwin Olaf's creative photos - 51,640.0,640.0,0.3062874674797058,6.239312642719597e-05,0.0900715664029121,6.535937309265137,6
data/laion_aesthetic_subset\004385.jpg,Mind-Blowing Pictures - Winners Of The 2019 Bird Photographer Of The Year Contest,1200.0,799.0,0.3048752248287201,3.810275757132331e-06,0.1458910554647445,6.5401997566223145,13
data/laion_aesthetic_subset\004386.jpg,Bled Mist At My Feet,800.0,516.0,0.3046572804450989,0.0001185934597742,0.111407496035099,6.5991291999816895,5
data/laion_aesthetic_subset\004394.jpg,Astronomy Photographer of the Year 2018,1000.0,667.0,0.2869029939174652,3.738759914995171e-06,0.1342538148164749,6.633257865905762,6
data/laion_aesthetic_subset\004399.jpg,MONO - Dunree Pier Donegal by Stephen McWilliams (9 marks),823.0,470.0,0.3523890674114227,1.2556259889606736e-06,0.1436622142791748,6.678920745849609,10
data/laion_aesthetic_subset\004401.jpg,"Christian Dior, 1957 #paris #cityvision #eiffel #girl #charming #romantic #vintage #dior #fashion",400.0,586.0,0.3761516213417053,0.000782310962677,0.0550908669829368,6.5071868896484375,12
data/laion_aesthetic_subset\004404.jpg,Tower over waterfalls,1000.0,601.0,0.2941259443759918,0.0013844668865203,0.1791898757219314,6.707620620727539,3
data/laion_aesthetic_subset\004406.jpg,Jervis Court Lane near Swanmore  - painting by Jerry Smith,700.0,542.0,0.3227516710758209,1.3728889598496608e-06,0.0505696423351764,6.657935619354248,10
data/laion_aesthetic_subset\004407.jpg,"Lynsey Dyer and Cory Richards enjoy some downtime at Turner's Bivvy on Mount Medline, New Zealand, with Mount Tutoko rising behind.",400.0,267.0,0.3241159617900848,5.159378270036541e-05,0.1466115862131118,6.504204273223877,21
data/laion_aesthetic_subset\004408.jpg,"sunset, golden hour, mountains, view, snow, winter, zugspitze, germany, 2017, photo",700.0,467.0,0.303477793931961,7.984948751982301e-06,0.1007940098643302,6.50185489654541,11
data/laion_aesthetic_subset\004409.jpg,Image may contain James Marsden Clothing Apparel Tie Accessories Accessory Human Person Footwear and Shoe,400.0,505.0,0.3386423587799072,0.0177589058876037,0.1147567704319953,6.72122049331665,15
data/laion_aesthetic_subset\004412.jpg,The Revered Elder,300.0,300.0,0.307948887348175,0.0026273429393768,0.0882931351661682,6.505255699157715,3
data/laion_aesthetic_subset\004415.jpg,50 Beautiful Examples of Tree Photography | The JotForm Blog,520.0,346.0,0.3378878533840179,9.381295967614278e-06,0.1987843513488769,6.537343502044678,10
data/laion_aesthetic_subset\004419.jpg,People on a Promenade,800.0,609.0,0.3143971860408783,1.4427166206587572e-05,0.0606166794896125,6.507535457611084,4
data/laion_aesthetic_subset\004429.jpg,theartofanimation:   Pascal Campion  - ... - Monster Eats Design,736.0,1075.0,0.3441604375839233,8.774900197749957e-05,0.0897379294037818,6.826493263244629,9
data/laion_aesthetic_subset\004439.jpg,Artist Shintaro Ohata Seamlessly Blends Sculpture and Canvas to Create 3D Paintings sculpture painting illusion,640.0,427.0,0.3203286528587341,9.93612629827112e-05,0.0529267005622386,6.749880313873291,15
data/laion_aesthetic_subset\004444.jpg,The Bakery - 1000 Pieces,1024.0,823.0,0.3292791545391083,0.0002740919589996,0.0727872550487518,6.512387752532959,5
data/laion_aesthetic_subset\004445.jpg,Most Rated Titles With Sidney Poitier - IMDb,1243.0,1600.0,0.3281311094760895,7.23719786037691e-05,0.102092906832695,6.504159927368164,8
data/laion_aesthetic_subset\004448.jpg,Summer In Hatcher Pass Painting,900.0,706.0,0.3320059478282928,8.736155336919182e-07,0.0638592019677162,6.689724922180176,5
data/laion_aesthetic_subset\004453.jpg,Arcadia meet – Tom Riley – Lia Williams  - Raul Esparza,549.0,366.0,0.3223786652088165,0.0027137994766235,0.0912465527653694,6.545658588409424,11
data/laion_aesthetic_subset\004454.jpg,Charles Haigh Wood - The Tryst,525.0,800.0,0.3010227382183075,3.323440614622086e-05,0.0392664857208728,6.61884355545044,6
data/laion_aesthetic_subset\004456.jpg,eighteenth century women painters in essay heilbrunn charlotte du val dognes died 1868,320.0,400.0,0.3094417452812195,0.0006226003170013,0.1338000744581222,6.735397338867188,13
data/laion_aesthetic_subset\004457.jpg,'Autumn' 10x10 Oil $750,500.0,497.0,0.3208023011684418,7.9747007930564e-07,0.0793155580759048,6.531215667724609,4
data/laion_aesthetic_subset\004461.jpg,Gavril Kondratenko - Moonrise over the lake,1024.0,669.0,0.3208825886249542,3.585586227927706e-06,0.0963108018040657,6.63158130645752,7
data/laion_aesthetic_subset\004462.jpg,Moon Over Soybeans,400.0,292.0,0.3066769540309906,1.792617922546924e-06,0.1130395233631134,6.609536647796631,3
data/laion_aesthetic_subset\004472.jpg,"The River Teza flows, Yuri Kudrin",749.0,720.0,0.3453840017318725,1.518489807494916e-05,0.1142645850777626,6.552047252655029,6
data/laion_aesthetic_subset\004477.jpg,"Nikon D700. Long Exposure. In Construction, Edifice, Pier, pontoon. Breakwater, photography by Gavin Dunbar. Image #398275",697.0,697.0,0.3049804270267486,2.202890755143017e-05,0.0449906401336193,6.78635311126709,16
data/laion_aesthetic_subset\004478.jpg,Byblos Old Souk Open Air Passage with Souvenir Shops Editorial,450.0,300.0,0.3041979074478149,0.000314861536026,0.0291945394128561,6.511554718017578,10
data/laion_aesthetic_subset\004479.jpg,Cruise liner passes through Tower Bridge.,1900.0,1329.0,0.3147058188915252,6.996127194724977e-05,0.1054558679461479,6.751894950866699,6
data/laion_aesthetic_subset\004480.jpg,The Great Salt Flat of Uyuni and its Surroundings,1600.0,1068.0,0.3366211950778961,7.619810639880598e-05,0.1249332278966903,6.5783281326293945,9
data/laion_aesthetic_subset\004484.jpg,Merlin Season 5 Promotional Pictures,500.0,333.0,0.3393794596195221,0.0027660727500915,0.156795471906662,6.577733993530273,5
data/laion_aesthetic_subset\004485.jpg,"Louis Apol | A creek in a winter forest, oil on canvas, 45.3 x 61.2 cm, signed l.l.",640.0,441.0,0.3160477876663208,4.916431635137997e-07,0.1349875479936599,6.766053199768066,18
data/laion_aesthetic_subset\004486.jpg,Vladimir Kush 1965 | Russian Surrealist painter | The Metaphorical Realism,749.0,1024.0,0.3130224347114563,0.000540405511856,0.1626418083906173,7.007064342498779,11
data/laion_aesthetic_subset\004487.jpg,Sailing On The Sound Painting,900.0,449.0,0.3135863840579986,1.543178041174542e-05,0.0985687598586082,6.687215805053711,5
data/laion_aesthetic_subset\004488.jpg,"Sunset at Mueller Glacier Aoraki Mt Cook National Park, South  Фото со стока",450.0,299.0,0.3003482222557068,2.4417031454504468e-05,0.0801300853490829,6.56135368347168,13
data/laion_aesthetic_subset\004489.jpg,Hacienda Gate Painting,660.0,900.0,0.3142693042755127,1.1660554832815253e-07,0.0218918826431036,6.781905651092529,3
data/laion_aesthetic_subset\004495.jpg,Tokyo's old storefronts come alive in these gorgeous illustrations,2000.0,1338.0,0.4047692120075226,8.374289609491825e-05,0.0697644725441932,6.69578218460083,9
data/laion_aesthetic_subset\004497.jpg,Lone Barn Lane - original painting by Jerry Smith,700.0,697.0,0.3095749318599701,2.3144680199038703e-06,0.0432881936430931,6.771807193756104,9
data/laion_aesthetic_subset\004501.jpg,40 photomanipulations et matte paintings de Ujean & Glazyrin,1400.0,820.0,0.3103682100772857,0.0006396174430847,0.0015255262842401,6.590819358825684,9
data/laion_aesthetic_subset\004502.jpg,Iphone wallpaper glass animals Human Being 3 Princess Mononoke Gizmos Freeware Celebrate The 31st Birthday Of Studio Ghibli With These 73,880.0,1320.0,0.3090806901454925,0.0008496940135955,0.1363733410835266,6.506980419158936,21
data/laion_aesthetic_subset\004504.jpg,Large Family Portrait In The Salon,500.0,330.0,0.3167550265789032,1.42465319186158e-06,0.0301221385598182,6.645275592803955,6
data/laion_aesthetic_subset\004505.jpg,'St Pauls' by William Allen (10 marks)  -  City of Belfast Photographic Society,1600.0,1200.0,0.3017124831676483,1.4420247680391183e-05,0.0779860690236091,6.583890914916992,13
data/laion_aesthetic_subset\004508.jpg,La Tour Eiffel Eiffel Tower Oil On Canvas Martin Klein,1650.0,1625.0,0.3002426922321319,1.457583493902348e-05,0.1245677545666694,6.904605388641357,10
data/laion_aesthetic_subset\004510.jpg,Cows At The Watering Hole Painting by Julien Dupre,900.0,739.0,0.3381124436855316,3.90883615182247e-05,0.0696309432387352,6.765192985534668,9
data/laion_aesthetic_subset\004511.jpg,"""Cao Yong """"Jiuzhaigou Valley III"""" Limited Edition Canvas Giclee""",480.0,266.0,0.3418737053871155,9.32237981032813e-06,0.1336028128862381,6.664566993713379,9
data/laion_aesthetic_subset\004516.jpg,"Unknown American artist, Man on Rooftop with Eleven Men in Formation on His Shoulders, c. 1930, gelatin silver print, George Eastman House, courtesy of George Eastman House, International Museum of Photography and Film, Rochester, New York",500.0,620.0,0.3161412179470062,1.0822320291481446e-05,0.1042621880769729,6.575375556945801,36
data/laion_aesthetic_subset\004518.jpg,I Explore And Capture The Quiet Side Of City Life In The Narrow Streets Of South Asia,880.0,1363.0,0.3225966989994049,0.0003215968608856,0.0369802452623844,6.570839405059815,17
data/laion_aesthetic_subset\004523.jpg,Goddess Zelda Faron Woods By Likovacs On Deviantart,525.0,900.0,0.3130292296409607,0.0079706013202667,0.0643375664949417,6.591820240020752,8
data/laion_aesthetic_subset\004524.jpg,Late Summer Afternoon--ORIGINAL watercolor,630.0,800.0,0.3299590051174164,1.2537969951154082e-07,0.048574075102806,6.783421039581299,4
