image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,caption_len_words,exists,keep_quality,clipscore,face_detected,gender,age_group,race,skin_tone
src/data/data/laion_aesthetic_subset_big\000581.jpg,Everything we know about Poldark series 4 so far,1500.0,1000.0,0.3475134968757629,0.0009709596633911,0.106046088039875,6.602849960327148,9,True,True,0.35109374,True,Male,40-49,Black,Dark
src/data/data/laion_aesthetic_subset_big\000586.jpg,Watercolor paintings chinese watercolor art society houston to host major international exhibit,1500.0,1083.0,0.3378138840198517,1.1085976439062506e-06,0.4558339118957519,6.826219081878662,12,True,True,0.31016478,False,,,,
src/data/data/laion_aesthetic_subset_big\000588.jpg,Sunset in the Tenderloin,639.0,480.0,0.3107273876667022,1.3936619325249922e-06,0.0532318577170372,6.976984024047852,4,True,True,0.31173873,False,,,,
src/data/data/laion_aesthetic_subset_big\000594.jpg,"""""""Crackers and Brie"""" original fine art by Carol Marine""",499.0,495.0,0.3075315654277801,1.6640505862142168e-07,0.0508203655481338,6.95392370223999,9,True,True,0.3178173899650574,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\000596.jpg,"Stairway to Heaven by Katherine Rynor - Digital Art People ( clouds, reflection, red, escalators, umbrella, sea, man )",270.0,270.0,0.3518792390823364,0.0001883208751678,0.4450453817844391,6.551028728485107,19,True,True,0.3363775,False,,,,
src/data/data/laion_aesthetic_subset_big\000597.jpg,plitvice park in Croatia Stock Photo,450.0,293.0,0.3436764180660248,1.164439890999347e-05,0.201503649353981,6.576711654663086,6,True,True,0.32666683,False,,,,
src/data/data/laion_aesthetic_subset_big\000598.jpg,"Pierre Charles Comte (French, 1823-1895) The card reader",382.0,480.0,0.3155495822429657,0.0001441538333892,0.0996421054005622,6.628005504608154,8,True,True,0.3180561065673828,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\000599.jpg,milky way timelapse california photo,768.0,960.0,0.3059696853160858,1.8459315469954163e-05,0.2131896466016769,6.6241607666015625,5,True,True,0.3071789,False,,,,
src/data/data/laion_aesthetic_subset_big\000603.jpg,"Venice, Italy. So beautiful.",236.0,336.0,0.3311705887317657,1.1392384294595104e-05,0.2089313566684723,6.703975677490234,4,True,True,0.3380485773086548,False,,,,
src/data/data/laion_aesthetic_subset_big\000605.jpg,multi-colour arcylic painting titled Silence is Golden by artist brent heighton.,556.0,555.0,0.318293809890747,1.4737898936800775e-06,0.0871962085366249,6.586590766906738,11,True,True,0.3016302585601806,True,Female,3-9,Indian,Medium
src/data/data/laion_aesthetic_subset_big\000606.jpg,Scheveningen Pier - Square IX photo by Joel Tjintjelaar,240.0,240.0,0.3017534613609314,6.101010058046086e-06,0.060660220682621,6.511721611022949,9,True,True,0.3160028755664825,False,,,,
src/data/data/laion_aesthetic_subset_big\000607.jpg,"Golden rippled clouds at sunset sunrise over sailboats. Celestial Ripples and sailing at sunset Beautiful Sunset, Beautiful World, Beautiful Places, Simply Beautiful, Beautiful Scenery, All Nature, Amazing Nature, Amazing Grace, Images Cools",236.0,336.0,0.3398441672325134,3.2948471471172525e-06,0.3570294976234436,6.525785446166992,32,True,True,0.3452218,False,,,,
src/data/data/laion_aesthetic_subset_big\000608.jpg,Chez Zizi — Found by Junell Toney  Ron Stocke WATERCOLOR   ...,236.0,356.0,0.3185999989509582,7.291546353371814e-07,0.2455708384513855,6.967287063598633,11,True,True,0.30106384,False,,,,
src/data/data/laion_aesthetic_subset_big\000611.jpg,"Sultan Hassan Mosque and Madrassa Cairo, watercolour, signed MIchael Crawley c1985. Detail.",800.0,783.0,0.3609717786312103,4.806916422239738e-06,0.0840667337179184,6.542418479919434,12,True,True,0.3447872102260589,True,Female,0-2,Southeast Asian,Light
src/data/data/laion_aesthetic_subset_big\000613.jpg,Time Away: Weekend Getaway (1000 Piece Puzzle by MasterPieces),400.0,288.0,0.3217841386795044,2.209568992839195e-05,0.0791279673576355,6.552238941192627,9,True,True,0.30951953,False,,,,
src/data/data/laion_aesthetic_subset_big\000614.jpg,"Steve McCurry ,   Woman in Chand Baori Stepwell, Abhaneri, India  ,  2016     FujiFlex Crystal Archive Print ,  30 x 40 in.     INDIA-13113",1439.0,960.0,0.3728289008140564,0.0004927814006805,0.0919033214449882,6.678187847137451,22,True,True,0.34261176,False,,,,
src/data/data/laion_aesthetic_subset_big\000615.jpg,Misty Dawn Charles Bridge Prague Painting,900.0,716.0,0.3319413363933563,7.608928626723355e-06,0.1306017935276031,6.789890766143799,6,True,True,0.3565724194049835,False,,,,
src/data/data/laion_aesthetic_subset_big\000616.jpg,Store Front Painting On Canvas,900.0,704.0,0.2909628748893738,0.0001054457170539,0.1797504127025604,6.663707733154297,5,True,True,0.2989965677261352,False,,,,
src/data/data/laion_aesthetic_subset_big\000617.jpg,"Truant hanging around boats in the harbor during school hours, Boston, 1909, by Lewis Hine",662.0,489.0,0.346783846616745,3.2607370030746097e-06,0.1487889289855957,6.667365550994873,15,True,True,0.3516958653926849,True,Male,70+,White,Light
src/data/data/laion_aesthetic_subset_big\000620.jpg,Photographs That Look Like Traditional Chinese Paintings by Don Hong Oai.,236.0,304.0,0.3414308428764343,3.0916645243905805e-08,0.1450016498565673,6.556211471557617,11,True,True,0.3150187730789184,False,,,,
src/data/data/laion_aesthetic_subset_big\000623.jpg,South Coast Cliff Paths - Guernsey,498.0,747.0,0.3162981867790222,1.1148110388603529e-05,0.0555481761693954,6.690675258636475,6,True,True,0.2992284,False,,,,
src/data/data/laion_aesthetic_subset_big\000626.jpg,Water Lake Nature Reflection Transportation Sky Nautical Vessel Mode Of Transportation Cloud - Sky Beauty In Nature Outdoors Sea No People Air Vehicle Tranquility Day Tranquil Scene Mid-air Dusk Flying Floating On Water Boat Leaves Fall Beauty Foggy Autumn Mood,350.0,525.0,0.3303295075893402,2.947693701571552e-06,0.3018955290317535,6.7766876220703125,40,True,True,0.30105945,False,,,,
src/data/data/laion_aesthetic_subset_big\000629.jpg,Evening in Paris - Susan Westmoreland,356.0,480.0,0.3404031693935394,6.159463373478502e-05,0.0411687083542346,6.648417949676514,6,True,True,0.33964762,False,,,,
src/data/data/laion_aesthetic_subset_big\000631.jpg,"Sunrise at Two Jack Lake with Mount Rundle on the horizon, Banff National Park, UNESCO World Heritage Site, Alberta, Rocky Mountains, Canada, North America - 1241-202",1000.0,669.0,0.3507440090179443,6.66250571157434e-06,0.2763874232769012,6.527525424957275,26,True,True,0.3345943391323089,True,Male,40-49,White,Light
src/data/data/laion_aesthetic_subset_big\000637.jpg,"Winter Reflection, El Capitan, Yosemite",446.0,297.0,0.3133677244186401,1.2226772696521948e-06,0.2058038115501403,6.579767227172852,5,True,True,0.3116585314273834,False,,,,
src/data/data/laion_aesthetic_subset_big\000638.jpg,the corner and nighthawks What is the meaning behind the edward hopper painting nighthawks the only place that illuminates in the dark corner of the street seems like a view from the.,799.0,800.0,0.3554516732692718,3.707795622176491e-05,0.0493631921708583,6.644186496734619,32,True,True,0.3025409,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\000640.jpg,Turret Arch Reflections,300.0,450.0,0.3076054155826568,1.389376302540768e-05,0.2380454540252685,6.668158054351807,3,True,True,0.3090454936027527,False,,,,
src/data/data/laion_aesthetic_subset_big\000641.jpg,"""Yuriy Shevchuk; Watercolor, """"Prague Towers""""""",475.0,770.0,0.38203164935112,9.143812349066138e-06,0.0981615185737609,7.24404239654541,5,True,True,0.353048712015152,False,,,,
src/data/data/laion_aesthetic_subset_big\000644.jpg,Beautiful waterfall in autumn forest in crimean mountains at sunset. Silver Stream Waterfall in Grand Canyon Of Crimea.,450.0,306.0,0.334119975566864,1.923177296703216e-05,0.0464639738202095,6.631006240844727,18,True,True,0.3439299464225769,False,,,,
src/data/data/laion_aesthetic_subset_big\000645.jpg,4646 red blooms 1 20x24 oil sheila finch,1000.0,833.0,0.3184952437877655,1.7934773495653644e-05,0.0219883471727371,6.57985258102417,8,True,True,0.313221126794815,False,,,,
src/data/data/laion_aesthetic_subset_big\000646.jpg,phototoartguy:  Long Eared Owl - Milan Zygmunt,236.0,359.0,0.3201890587806701,1.207829609484179e-05,0.200917899608612,6.505187511444092,7,True,True,0.345250517129898,False,,,,
src/data/data/laion_aesthetic_subset_big\000650.jpg,Art Prints of In the Orchard by Edmund Charles Tarbell,500.0,464.0,0.3125163316726684,3.214926664441009e-06,0.0360127091407775,6.633872985839844,10,True,True,0.3028574287891388,True,Male,40-49,Black,Dark
src/data/data/laion_aesthetic_subset_big\000652.jpg,"Francisca of Brazil, Princess of Joinville, 1850s. Painting by Franz Xaver Winterhalter",224.0,322.0,0.3331885635852813,6.590872544620652e-06,0.1248449981212616,6.513822078704834,12,True,True,0.3300700485706329,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\000653.jpg,"Irving Ramsey Wiles (American painter, 1861–1948) The Sonata 1889",236.0,403.0,0.3488316833972931,8.616457307653036e-06,0.2465311735868454,6.519157886505127,9,True,True,0.3312276601791382,True,Male,40-49,Black,Dark
src/data/data/laion_aesthetic_subset_big\000654.jpg,"""HUMBOLDT COUNTY, NO. 4   24"""" x 36""""  oil on panel""",2241.0,1500.0,0.3491049408912658,2.371180471527623e-06,0.5,6.525496482849121,10,True,True,0.3047007,True,Male,40-49,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\000660.jpg,"Hooker Glacier Lake in the shadow of Mount Cook (Aoraki), Hooker Valley Trail, Mount Cook National Park, UNESCO World Heritage Site, Southern Alps, South Island, New Zealand, Pacific",370.0,247.0,0.3218602836132049,1.1382024240447208e-05,0.1027019694447517,6.593557357788086,28,True,True,0.32967675,False,,,,
src/data/data/laion_aesthetic_subset_big\000661.jpg,"An Indian Hindu Sadhu (saint) on the banks of holy river of Ganges and Varanasi city in the background, Varanasi, Uttar Pradesh, India, Asia",370.0,247.0,0.3341744244098663,0.005624771118164,0.0717373788356781,6.550133228302002,24,True,True,0.318104475736618,False,,,,
src/data/data/laion_aesthetic_subset_big\000664.jpg,Frosty Morning at the Middle Fork,800.0,534.0,0.3306087553501129,4.12666213378543e-06,0.1808699071407318,6.528662204742432,6,True,True,0.3114351034164428,False,,,,
src/data/data/laion_aesthetic_subset_big\000666.jpg,45167_FW1 - titled 'Arran Shore' by artist Scott Naismith - Wall Art Print on Textured Fine Art Canvas or Paper - Digital Giclee reproduction of art painting. Red Sky Art is India's Online Art Gallery for Home Decor - 55_WDC98329,300.0,300.0,0.321126252412796,1.4713077689521016e-05,0.4335624873638153,6.662772178649902,40,True,True,0.3351002037525177,False,,,,
src/data/data/laion_aesthetic_subset_big\000670.jpg,Portrait by Franz Xaver Winterhalter in 1844. Currently desplayed at the Palace of Versailles .,244.0,307.0,0.3240836560726166,2.955712261609733e-05,0.1161552891135215,6.72909688949585,15,True,True,0.3215110301971435,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\000671.jpg,"""stilllifequickheart: """" Edouard John Mentha Maid Reading in a Library Late 19th - early 20th century """"""",236.0,310.0,0.3094797432422638,3.5192326322430745e-05,0.0497741363942623,6.508826732635498,17,True,True,0.31678587,False,,,,
src/data/data/laion_aesthetic_subset_big\000680.jpg,Gold domes of Russia - Fedoskino lacquer boxes,500.0,322.0,0.3088122904300689,0.000351458787918,0.2174822986125946,6.930790424346924,8,True,True,0.30465868,False,,,,
src/data/data/laion_aesthetic_subset_big\000681.jpg,Rainbow Tse Hong Kong (Youth) Night Wonders 56x76 cm,242.0,242.0,0.324264645576477,1.1183958577021258e-06,0.101477064192295,6.847651958465576,9,True,True,0.305673599243164,False,,,,
src/data/data/laion_aesthetic_subset_big\000687.jpg,"""""""Palouse Long"""" A single 16-minute exposure (with a 16-minute in-camera dark frame to reduce noise) at twilight at this incredible 200 foot (60 meters) deafening waterfall in the unprecedented beauty of the Pacific Northwest.""",599.0,400.0,0.3175414502620697,3.9769960835656093e-07,0.1105167493224144,6.509164810180664,34,True,True,0.3237514793872833,False,,,,
src/data/data/laion_aesthetic_subset_big\000689.jpg,"Death Valley, Dunes, Winds, Sunset, photo",1800.0,1116.0,0.3492111563682556,4.230378908687271e-05,0.0927798449993133,6.587435722351074,6,True,True,0.3243062198162079,False,,,,
src/data/data/laion_aesthetic_subset_big\000695.jpg,Charles Frace 'Morning Calm' Cheetah Canvas Signed & Numbered L/E,500.0,333.0,0.3269052505493164,9.990370699597406e-07,0.204937994480133,6.521496772766113,10,True,True,0.321126252412796,False,,,,
src/data/data/laion_aesthetic_subset_big\000696.jpg,"The Shepherd, Collie and Sheep",450.0,300.0,0.3144190311431885,1.2327200238360092e-05,0.0685696005821228,6.763203144073486,5,True,True,0.3181528151035309,False,,,,
src/data/data/laion_aesthetic_subset_big\000698.jpg,"Light leak over the Towers of Paine. Torres Del Paine National Park, Chile",800.0,534.0,0.3094918727874756,2.38701727539592e-06,0.1055101454257965,6.589850425720215,13,True,True,0.3174303770065307,False,,,,
src/data/data/laion_aesthetic_subset_big\000705.jpg,Female artist painting on canvas in studio,540.0,360.0,0.3057529032230377,0.0019386112689971,0.2698230445384979,6.6243438720703125,7,True,True,0.3039632141590118,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\000706.jpg,Lonesome Bear by Mona Davis,243.0,350.0,0.3284070789813995,3.316044683288055e-07,0.1081440076231956,6.518953800201416,5,True,True,0.3089368045330047,False,,,,
src/data/data/laion_aesthetic_subset_big\000707.jpg,"James Gillick, Chinese Crackle-Glazed Vase & Blue Egg, 2015",600.0,377.0,0.3068248331546783,4.555519410587294e-07,0.1859992891550064,6.51007890701294,9,True,True,0.33999336,False,,,,
src/data/data/laion_aesthetic_subset_big\000710.jpg,Mesmerizing view under . . .  Scripps Pier,400.0,600.0,0.3754988312721252,2.9843947686458705e-06,0.4313856363296509,6.537705421447754,8,True,True,0.3205473721027374,False,,,,
src/data/data/laion_aesthetic_subset_big\000715.jpg,Irresistible Italy Jigsaw Puzzle 1000 Piece,500.0,362.0,0.33641317486763,0.0001252591609954,0.0549225024878978,6.79771089553833,6,True,True,0.3322776,False,,,,
src/data/data/laion_aesthetic_subset_big\000720.jpg,Room with a view in Florence,500.0,375.0,0.3264148831367492,1.2250758345544457e-06,0.2783273458480835,6.666012287139893,6,True,True,0.3007442057132721,False,,,,
src/data/data/laion_aesthetic_subset_big\000724.jpg,Deathwatch chapter cover 2 by faroldjo,591.0,996.0,0.3132902383804321,0.0033932030200958,0.070485919713974,6.609555244445801,6,True,True,0.3182925581932068,False,,,,
src/data/data/laion_aesthetic_subset_big\000728.jpg,asos red dress boston public library2,670.0,1005.0,0.2976557910442352,0.096283346414566,0.128455102443695,6.574131965637207,6,True,True,0.3422700762748718,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\000731.jpg,"Chaos by Aaron Groen - Landscapes Starscapes ( water, pwcstars, waterscape, meteor, starscapes, milky way stars, south dakota, dead tree, milky way, stars, night, starscape, lake alice )",270.0,270.0,0.3334281742572784,5.961192528047832e-06,0.2121608704328537,6.624726295471191,28,True,True,0.3187264502048492,False,,,,
src/data/data/laion_aesthetic_subset_big\000732.jpg,Woman in traditional Yukata with red umbrella at bamboo forest of Arashiyama,500.0,334.0,0.4129899740219116,7.425637159030885e-05,0.2047945261001587,6.731165885925293,12,True,True,0.3654149770736694,False,,,,
src/data/data/laion_aesthetic_subset_big\000733.jpg,This picture makes me so happy. I would love to go to the Hot Air Balloon Festival in New Mexico sometime!,236.0,236.0,0.3272714614868164,1.1267322861385765e-06,0.0604730583727359,6.54913330078125,21,True,True,0.33455697,False,,,,
src/data/data/laion_aesthetic_subset_big\000734.jpg,Peter Dundas for Vogue 120 by Norman Jean Roy,650.0,433.0,0.316162109375,0.1082162261009216,0.1691654771566391,6.600025653839111,9,True,True,0.30313522,True,Male,40-49,East Asian,Light
src/data/data/laion_aesthetic_subset_big\000736.jpg,"""""""When The Work's All Done This Fall"""" Western Art by Cowboy Artists of America's Loren Entz""",799.0,800.0,0.3593083918094635,8.533782533959311e-07,0.0896642133593559,6.663287162780762,16,True,True,0.31653166,False,,,,
src/data/data/laion_aesthetic_subset_big\000737.jpg,"""""""American Legacy Fine Arts presents """"""""Old Town Chikan"""""""" a painting by Eric F. Guan.""""""",225.0,225.0,0.323947548866272,5.632251145470946e-07,0.0450285226106643,6.642514228820801,14,True,True,0.3205843865871429,False,,,,
src/data/data/laion_aesthetic_subset_big\000738.jpg,Casa Di Mare penthouse at the top of the new Acqualina 777 tower in Miami,1000.0,563.0,0.351034015417099,0.000806301832199,0.068033218383789,6.633079528808594,15,True,True,0.3091709613800049,False,,,,
src/data/data/laion_aesthetic_subset_big\000739.jpg,"""""""Twilight Along Swan Creek"""" 21"""" x 36"""" oil""",793.0,456.0,0.3052837550640106,1.414424701806638e-07,0.1058462485671043,6.606708526611328,8,True,True,0.3108325600624084,False,,,,
src/data/data/laion_aesthetic_subset_big\000742.jpg,"Photo wallpaper colors, colorful, abstract, girl, horns, texture, eyes, face, rendering, asian, digital art, artwork, Aries, Psychedelic, ...",596.0,380.0,0.3413513004779815,0.0008506476879119,0.2442117631435394,6.57696533203125,18,True,True,0.35906205,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\000743.jpg,Still life with fruits in Baroque style,320.0,240.0,0.3051205277442932,1.7997379472944885e-05,0.0910853967070579,6.657835960388184,7,True,True,0.3227501,False,,,,
src/data/data/laion_aesthetic_subset_big\000757.jpg,Expanses of blue of artist Annette Schmucker as framed image,360.0,360.0,0.3303545415401459,3.091530379606411e-05,0.2889442145824432,6.500980377197266,10,True,True,0.303511768579483,False,,,,
src/data/data/laion_aesthetic_subset_big\000759.jpg,"Cushman Lake Fall colors, Colorado",400.0,267.0,0.3091838359832763,5.000132659915835e-06,0.168716162443161,6.608892917633057,5,True,True,0.3057310581207275,False,,,,
src/data/data/laion_aesthetic_subset_big\000763.jpg,"Ballerina Dancing with Silk Fabric, Modern Ballet Dancer in Fluttering Waving Cloth, Pointe Shoes, Gray Background",250.0,234.0,0.3056256771087646,0.0751155316829681,0.3185906112194061,6.535280227661133,16,True,True,0.30646816,False,,,,
src/data/data/laion_aesthetic_subset_big\000767.jpg,Elegant 10 Cool Wall Door Stickers U2013 Murals,531.0,661.0,0.3240296840667724,5.635416164295748e-05,0.4852359294891357,6.554226875305176,8,True,True,0.3142750859260559,False,,,,
src/data/data/laion_aesthetic_subset_big\000770.jpg,My Pc Wallpaper Posted In The Nogamenolife Community,1549.0,991.0,0.310772567987442,7.001707126619294e-05,0.3045869469642639,6.530731678009033,8,True,True,0.3137262165546417,False,,,,
src/data/data/laion_aesthetic_subset_big\000771.jpg,"""lostsplendor:  """"These Washington society girls will compete for fencing title of the District of Columbia"""" April 16, 1930 (via Shorpy Historical Photo Archive)""",500.0,376.0,0.3428936302661896,1.1957998140132986e-05,0.0675149112939834,6.705842018127441,23,True,True,0.3386848,True,Male,40-49,East Asian,Light
src/data/data/laion_aesthetic_subset_big\000773.jpg,Sharecroppers Shack Painting,900.0,675.0,0.321170300245285,4.416529918671586e-06,0.0784369111061096,6.534914970397949,3,True,True,0.3046672940254211,False,,,,
src/data/data/laion_aesthetic_subset_big\000774.jpg,Beautiful rainy pictures by Ed Gordeev,600.0,429.0,0.3552849292755127,4.627466114470735e-05,0.2248235642910003,6.63955020904541,6,True,True,0.3201169,False,,,,
src/data/data/laion_aesthetic_subset_big\000775.jpg,"Christmas Tree and Star Trails at Castle Mountain in Winter, Banff National Park, Alberta, Canada, North America",1000.0,668.0,0.4085430204868316,1.1483762136776932e-05,0.2371682971715927,6.548366546630859,17,True,True,0.389384776353836,False,,,,
src/data/data/laion_aesthetic_subset_big\000776.jpg,"Landscape view of the limestone pinnacles in the Nambung National Park, Cervantes, Western Australia.",400.0,267.0,0.3652783632278442,5.658538157149451e-06,0.3293725848197937,6.544555187225342,14,True,True,0.3735056817531585,False,,,,
src/data/data/laion_aesthetic_subset_big\000777.jpg,"Old classic American cars rides in front of the Capitol in Havana,Cuba.Picture created with watercolors.",328.0,240.0,0.4135420322418213,2.198816559939587e-07,0.1582376956939697,6.874610900878906,15,True,True,0.40465027,False,,,,
src/data/data/laion_aesthetic_subset_big\000782.jpg,Suzy for 1st Look,300.0,420.0,0.3253702521324157,0.0238447487354278,0.4727181792259216,6.849874019622803,4,True,True,0.3234813,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\000784.jpg,Egypt Wallpapers HD | PixelsTalk.Net,400.0,278.0,0.3123554289340973,0.0014933049678802,0.1504366397857666,6.579769134521484,5,True,True,0.3315558433532715,False,,,,
src/data/data/laion_aesthetic_subset_big\000788.jpg,Cuillins Light by Scott Naismith - Limited Edition Canvas Print,1000.0,1000.0,0.3532754778861999,4.467473900149344e-06,0.2101362645626068,6.64311408996582,10,True,True,0.3177739679813385,False,,,,
src/data/data/laion_aesthetic_subset_big\000789.jpg,"Lady Brown (1813–1881), Wife of Sir John Brown, Oil On Canvas by Richard Smith",543.0,685.0,0.3104622662067413,4.812514816876501e-05,0.0799596458673477,6.521114349365234,14,True,True,0.304682582616806,True,Male,0-2,East Asian,Light
src/data/data/laion_aesthetic_subset_big\000791.jpg,Outcast - Second Contact PC Cover,288.0,379.0,0.3200764954090118,0.0014460980892181,0.1979821920394897,6.726513862609863,6,True,True,0.3071097433567047,True,Male,40-49,Black,Dark
src/data/data/laion_aesthetic_subset_big\000797.jpg,Milford Sound by helicopter Nothing finer! Milford Sound Fiordland New Zealand,400.0,267.0,0.3512754142284393,4.07997977163177e-05,0.0821951851248741,6.535919189453125,11,True,True,0.3504760563373565,False,,,,
src/data/data/laion_aesthetic_subset_big\000798.jpg,Peter Iredale shipwreck under a partly cloudy blue sky.,560.0,374.0,0.3531450629234314,1.3617277545563413e-05,0.1895494014024734,6.613648891448975,9,True,True,0.3807034492492676,False,,,,
src/data/data/laion_aesthetic_subset_big\000801.jpg,"""Grace Kelly during filming of """"To Catch a Thief"""". Photo by Edward Quinn, Cannes 1954""",236.0,335.0,0.3083504140377044,0.0007136762142181,0.2228209972381591,6.522966384887695,15,True,True,0.30074617,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\000802.jpg,Girl with Goat,643.0,965.0,0.3234079778194427,1.747879468894098e-05,0.0300475526601076,6.51917028427124,3,True,True,0.32328045,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\000805.jpg,San Francisco depuis Russian Hill par Ray Strong.,640.0,476.0,0.3281686902046203,4.639461167244008e-06,0.0651559829711914,6.814124584197998,8,True,True,0.3018543720245361,False,,,,
src/data/data/laion_aesthetic_subset_big\000809.jpg,Phonograph Days inspirational original oil painting of young woman listening to music in Victorian piano room by Steve Henderson,251.0,299.0,0.3614900410175323,0.0017824172973632,0.4974139630794525,6.510313510894775,19,True,True,0.3479940593242645,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\000813.jpg,"Surgeons of the 3rd Division before hospital tent in Petersburg, Va., Aug. 1864.",2560.0,1671.0,0.3337709009647369,9.961074283637572e-06,0.1206007823348045,6.593453884124756,13,True,True,0.35929134,True,Male,40-49,East Asian,Light
src/data/data/laion_aesthetic_subset_big\000814.jpg,time crisis midnight in paris film inquiry,1050.0,700.0,0.313008964061737,0.0004485249519348,0.0397092588245868,6.589041709899902,7,True,True,0.3041103,True,Male,40-49,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\000815.jpg,Watercolor Cityscape by Eugen Chisnicean,550.0,375.0,0.3330915570259094,6.440654374273436e-07,0.1550263911485672,7.076817035675049,5,True,True,0.3182176053524017,False,,,,
src/data/data/laion_aesthetic_subset_big\000818.jpg,Painting Of Gondolas Along The Grand Canal In Venice - Framed Prints,353.0,480.0,0.3304303288459778,1.5078983324201545e-06,0.1115049570798873,6.804172515869141,12,True,True,0.3312405943870544,True,Female,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\000819.jpg,"Layers Of Autumn Colors Reflected - Leavenworth, Central Washington, WA",300.0,450.0,0.3257995247840881,1.1849165275634732e-05,0.114527590572834,6.572902202606201,10,True,True,0.3041958212852478,False,,,,
src/data/data/laion_aesthetic_subset_big\000820.jpg,Living Among Wolves,640.0,388.0,0.3030778765678406,0.0013405680656433,0.089024506509304,6.530688285827637,3,True,True,0.3123456,True,Male,40-49,Indian,Medium
src/data/data/laion_aesthetic_subset_big\000822.jpg,"Art Prints of Morning in the Hills, Southwest Texas by Julian Onderdonk",300.0,227.0,0.347665786743164,1.5520008389557918e-07,0.1003924161195755,6.634862899780273,12,True,True,0.30881542,False,,,,
src/data/data/laion_aesthetic_subset_big\000824.jpg,olive  tree: Tuscan fields and olive trees at sunrise in a mystical fog,450.0,299.0,0.3428588807582855,1.4415888472285587e-05,0.0448011085391044,6.676599502563477,13,True,True,0.3507768213748932,False,,,,
src/data/data/laion_aesthetic_subset_big\000832.jpg,"Portrait of a young elegant lady, three-quarter length, in a red dress with an embroidered shawl, standing in a landscape",300.0,300.0,0.3418723940849304,0.0007939636707305,0.1343622058629989,6.601315021514893,20,True,True,0.3373965322971344,True,Male,70+,White,Light
src/data/data/laion_aesthetic_subset_big\000834.jpg,File:Cities of the future by jonasdero-d5jkvqs.jpg,640.0,290.0,0.3101571798324585,0.0046113729476928,0.0446305312216281,6.592942714691162,6,True,True,0.3081857562065124,False,,,,
src/data/data/laion_aesthetic_subset_big\000836.jpg,Lady In Red,630.0,916.0,0.3041706383228302,0.0601346790790557,0.1478716284036636,6.725363254547119,3,True,True,0.30103073,True,Male,70+,White,Light
src/data/data/laion_aesthetic_subset_big\000837.jpg,Waterfall in the Highlands (Iceland),1024.0,682.0,0.31718710064888,2.791509814414894e-06,0.2090717703104019,6.528003692626953,5,True,True,0.3246045112609863,False,,,,
src/data/data/laion_aesthetic_subset_big\000841.jpg,autumn yellow clouds idaho aspen godrays sawtoothmountains highway75 neargalenasummit,499.0,333.0,0.3401752710342407,4.342889951658435e-06,0.211681991815567,6.608450889587402,9,True,True,0.34099856,False,,,,
src/data/data/laion_aesthetic_subset_big\000846.jpg,"Took the Long Way Home, oil landscape painting by Kimberly Kiel | Effusion Art Gallery + Cast Glass Studio, Invermere BC",2560.0,2541.0,0.2993676960468292,4.61818353869603e-06,0.0621052347123622,6.668309211730957,21,True,True,0.30524978,True,Female,40-49,East Asian,Light
src/data/data/laion_aesthetic_subset_big\000847.jpg,Detroit industry north wall by diego rivera for Diego rivera detroit mural,587.0,700.0,0.3595330119132995,2.916085941251368e-05,0.0,6.608543872833252,12,True,True,0.3713101744651794,True,Male,0-2,East Asian,Light
src/data/data/laion_aesthetic_subset_big\000849.jpg,Absinthe by Scott Peterson,700.0,520.0,0.3240657448768616,0.0065437853336334,0.0711326524615287,6.545706748962402,4,True,True,0.3200546205043793,True,Male,3-9,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\000851.jpg,"Gary Hart Photography: Dark Sky Dreams, Lake Matheson, New Zealand",296.0,442.0,0.3678989112377167,2.942219907708932e-06,0.4745455384254455,6.7461700439453125,10,True,True,0.3433648,False,,,,
src/data/data/laion_aesthetic_subset_big\000852.jpg,"01_ buck in foliage, 01_ (Capreolus capreolus) in cereals, male, Oldenburger Muensterland, Vechta, Lower Saxony, Germany, Europe",1000.0,668.0,0.3302483260631561,2.169379331462551e-05,0.2014833390712738,6.523899555206299,17,True,True,0.3303804,False,,,,
src/data/data/laion_aesthetic_subset_big\000855.jpg,"Mighty and beautiful lion resting in the African savannah, black and white, Kenya",450.0,295.0,0.3381224274635315,2.145705821021693e-06,0.1070844754576683,6.5321807861328125,13,True,True,0.3281081616878509,False,,,,
