image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,caption_len_words,exists,keep_quality,clipscore,face_detected,gender,age,race,image_path_abs,age_group
src/data/data/laion_aesthetic_subset_big\002444.jpg,China 10MKm2 Collection - Asian Window - West Lake at sunset-Philippe Hugonnard-Photographic Print,400.0,267.0,0.346514344215393,4.981867459719069e-05,0.12148068100214,6.6910247802734375,13,True,True,0.309888631105423,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002444.jpg,adult
src/data/data/laion_aesthetic_subset_big\002446.jpg,please hold that elevator... childrens book illustration character childrens book mouse illustration,400.0,300.0,0.3236168622970581,5.728142014049808e-07,0.3749124109745025,6.538247585296631,12,True,True,0.310646504163742,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002446.jpg,adult
src/data/data/laion_aesthetic_subset_big\002449.jpg,Assassin's Creed: Origins wallpaper 01 1920x1080,1920.0,1080.0,0.3068118095397949,0.0001283884048461,0.1517100781202316,6.6544294357299805,6,True,True,0.3051514,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002449.jpg,adult
src/data/data/laion_aesthetic_subset_big\002452.jpg,Frederik Wilhelm Svendsen - View Of Copenhagen Stock Exchange,300.0,300.0,0.3518802225589752,3.1610221640221425e-07,0.1392763704061508,6.573905944824219,9,True,True,0.3172293901443481,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002452.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002458.jpg,Fashion Week: Powerlook bei Givenchy,620.0,388.0,0.322580337524414,0.0131577849388122,0.3086354732513428,6.521341800689697,5,True,True,0.3050245,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002458.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002462.jpg,"HM the Queen of Hanover Marie of Saxe-Altenburg Duchess of Cumberland and Brunswick with her Daughter the Princess Marie of Hanover, ca. 1866 | In the Swan's Shadow",236.0,342.0,0.3144344389438629,0.0001033075459417,0.0772391930222511,6.503137111663818,28,True,True,0.3070565,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002462.jpg,adult
src/data/data/laion_aesthetic_subset_big\002466.jpg,Fabian Perez MAN IN WHITE SUIT IV,611.0,805.0,0.353290855884552,0.0003106892108917,0.1668542921543121,6.565674304962158,7,True,True,0.3550382554531097,True,Man,30.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002466.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002468.jpg,Twistleton Tree and Ingleborough,640.0,427.0,0.3334187865257263,3.5087580272374908e-06,0.0988024622201919,6.607494354248047,4,True,True,0.3269203603267669,True,Man,32.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002468.jpg,adult
src/data/data/laion_aesthetic_subset_big\002470.jpg,Rome city KG Oil Paintings,360.0,267.0,0.322948008775711,4.461032403924037e-06,0.0449599511921405,6.697634220123291,5,True,True,0.3130062,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002470.jpg,adult
src/data/data/laion_aesthetic_subset_big\002472.jpg,"Misty Fields, Tuscan Landscape Photo, Val d' Orcia, Montalcino Italy Landscape, Tuscany Hilltown Art, Tuscan Wall Decor, Fine Art Photo",340.0,270.0,0.310541570186615,2.9729781090281904e-06,0.0398083217442035,6.595398426055908,20,True,True,0.3316611647605896,True,Man,29.0,latino hispanic,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002472.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002473.jpg,Ivy Old Buildings Stone Taking Photos Walking Around Black And White Blackandwhite Bnw_friday_eyeemchallenge Bnw_doors_n_gates Architecture Built Structure Building Exterior Building Entrance Door Closed Residential District No People,350.0,517.0,0.3275695741176605,3.178326323904912e-06,0.0828701630234718,6.628646373748779,27,True,True,0.3098574,True,Man,33.0,latino hispanic,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002473.jpg,adult
src/data/data/laion_aesthetic_subset_big\002474.jpg,Colorful Skatepark Inside A Church Gift Ideas Creative,728.0,1092.0,0.3430899977684021,7.295872637769207e-05,0.0922076925635337,6.506681442260742,8,True,True,0.3283729,True,Woman,30.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002474.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002477.jpg,Louis CK by Sam Spratt,250.0,378.0,0.3872087597846985,0.0007492899894714,0.3853669762611389,6.635044574737549,5,True,True,0.343473345041275,True,Man,47.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002477.jpg,middle_aged
src/data/data/laion_aesthetic_subset_big\002482.jpg,"Robert Doisneau (April 14, 1912 – April 1, 1994) was a French photographer noted for his frank and often humorous depictions of Paris street life.",600.0,639.0,0.3273228406906128,9.212589066009969e-05,0.125305488705635,6.726082801818848,25,True,True,0.3082681596279144,True,Man,32.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002482.jpg,adult
src/data/data/laion_aesthetic_subset_big\002484.jpg,Quiet Afternoon by Fernand Toussaint,500.0,400.0,0.3107153177261352,1.3289458365761677e-05,0.0705616250634193,6.7394232749938965,5,True,True,0.30346748,True,Man,32.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002484.jpg,adult
src/data/data/laion_aesthetic_subset_big\002485.jpg,Bright Day in Provence by Sharon Schwenk,2000.0,2319.0,0.3181212544441223,4.723459824163001e-06,0.0337049327790737,6.591298580169678,7,True,True,0.3144840598106384,True,Man,28.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002485.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002486.jpg,The Lone Cypress,667.0,1000.0,0.3094781935214996,8.685105058248155e-06,0.093900054693222,6.579108715057373,3,True,True,0.2994420230388641,True,Man,30.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002486.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002489.jpg,'Dorothy's Tigers' by Michael Jackson Fine Artist,1200.0,695.0,0.3268606662750244,0.0001607835292816,0.2066942751407623,6.554945468902588,7,True,True,0.3181673586368561,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002489.jpg,adult
src/data/data/laion_aesthetic_subset_big\002491.jpg,"Picture ice, space, stars, mountains, stream, waterfall, mystery, The Milky Way",596.0,380.0,0.3265713155269623,4.560598881653277e-06,0.0985030829906463,6.681006908416748,11,True,True,0.31481287,True,Man,33.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002491.jpg,adult
src/data/data/laion_aesthetic_subset_big\002495.jpg,sunrise dawn sandymount offshoot paulobrien colour beach water sand,499.0,333.0,0.3203501105308532,2.1224568627076223e-05,0.1508132815361023,6.598726272583008,9,True,True,0.3058642148971557,True,Man,39.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002495.jpg,adult
src/data/data/laion_aesthetic_subset_big\002496.jpg,"Grinnell Point, Swiftcurrent Lake, Montana",500.0,318.0,0.3635018169879913,7.933821279948461e-07,0.3315324187278747,6.55106258392334,5,True,True,0.3322924375534057,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002496.jpg,adult
src/data/data/laion_aesthetic_subset_big\002499.jpg,17 best images about Maxfield Parrish on Pinterest ...,735.0,588.0,0.3207035362720489,2.1958491913665057e-07,0.0499635711312294,6.5613322257995605,9,True,True,0.2989416420459747,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002499.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002501.jpg,Harbor at Morro Bay,756.0,557.0,0.3284182846546173,4.83154394714802e-07,0.1853619366884231,6.708931922912598,4,True,True,0.31574965,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002501.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002505.jpg,RC – Harbour gap Porthleven_edited-1,456.0,456.0,0.302443265914917,5.3312246564019006e-06,0.0595948062837123,6.8084025382995605,5,True,True,0.3058226704597473,True,Man,28.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002505.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002508.jpg,50+ Mesmerizing Hyper Realistic Women Paintings by 安静(An Jing),600.0,574.0,0.3195997774600982,0.0027954578399658,0.2064824849367141,7.053861618041992,9,True,True,0.34035295,True,Woman,27.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002508.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002510.jpg,"Gouthwaite Reservoir in Upper Nidderdale, The Yorkshire Dales National Park, Yorkshire, England, United Kingdom, Europe - 1228-225",1000.0,668.0,0.3140406310558319,0.0003772675991058,0.0417465083301067,6.517908096313477,17,True,True,0.3119188547134399,True,Man,37.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002510.jpg,adult
src/data/data/laion_aesthetic_subset_big\002514.jpg,"Picture summer, flowers, picture, house, painting, cottage, Thomas kinkade, Kincaid",596.0,380.0,0.3391913473606109,3.1893573577690404e-06,0.0391840226948261,6.737098217010498,10,True,True,0.30368355,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002514.jpg,adult
src/data/data/laion_aesthetic_subset_big\002515.jpg,"""""""Vine Tomatoes"""" and 2 Others Headed to Principle Gallery""",530.0,278.0,0.3715084791183471,4.960143087373581e-06,0.097846545279026,6.518484592437744,9,True,True,0.3169157,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002515.jpg,adult
src/data/data/laion_aesthetic_subset_big\002520.jpg,vista  bryce purchase contemporary impressionism,474.0,353.0,0.3280183970928192,2.6712678291573866e-08,0.1611115783452987,6.955766201019287,5,True,True,0.3127579689025879,True,Man,37.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002520.jpg,adult
src/data/data/laion_aesthetic_subset_big\002522.jpg,"The Face! by Rajarshi Mitra - People Portraits of Men ( face, grunge, old, theface, faces, color, dramatic, indian, man, portrait, aged, people )",285.0,285.0,0.3301017582416534,1.7411350199836306e-05,0.3045450747013092,6.530906200408936,24,True,True,0.3236179649829864,True,Man,49.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002522.jpg,middle_aged
src/data/data/laion_aesthetic_subset_big\002524.jpg,"clear morning, jackson hole, landscape painting, oil painting, Western landscape painting, Wyoming landscape, Jackson Hole",866.0,472.0,0.332682728767395,5.857592100255715e-07,0.0564554296433925,6.761458873748779,15,True,True,0.35826987,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002524.jpg,adult
src/data/data/laion_aesthetic_subset_big\002525.jpg,Country Landscape Painting,1000.0,667.0,0.3141439855098724,4.727479790744837e-06,0.0376599468290805,6.87639856338501,3,True,True,0.30765066,True,Man,35.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002525.jpg,adult
src/data/data/laion_aesthetic_subset_big\002527.jpg,Beautiful Cuts for Black Curly Hair: Short Hairstyles For Naturally curly hairs,315.0,420.0,0.3426182270050049,0.1840803623199463,0.321306437253952,6.503845691680908,12,True,True,0.3281831741333008,True,Man,32.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002527.jpg,adult
src/data/data/laion_aesthetic_subset_big\002532.jpg,"Church, mountains, and fog in Slovenia.",400.0,267.0,0.3317902088165283,4.900628482573666e-05,0.2117304503917694,6.822320938110352,6,True,True,0.3259674608707428,True,Man,30.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002532.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002533.jpg,"Artist: Misulbu, watercolor {contemporary figurative art male head eyeglasses man face portrait painting #loveart}",236.0,299.0,0.3343902826309204,1.2482403235480888e-06,0.4129450023174286,6.717901706695557,14,True,True,0.3057527840137481,True,Man,46.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002533.jpg,middle_aged
src/data/data/laion_aesthetic_subset_big\002537.jpg,"Behind the Falls - the path that leads you behind Rainbow Falls, in Watkins Glen State Park, New York - by Bill Wakeley.",236.0,420.0,0.3294440507888794,8.112534487736411e-06,0.2475362420082092,6.593522548675537,23,True,True,0.3169804215431213,True,Man,39.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002537.jpg,adult
src/data/data/laion_aesthetic_subset_big\002541.jpg,Grace Kelly - Images Gallery,800.0,1067.0,0.3000328540802002,0.0003800392150878,0.1052876338362693,6.553831100463867,5,True,True,0.3031713962554931,True,Woman,27.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002541.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002544.jpg,"Girls watch artist painting picture of statue of Flemish artist in Bruges, Belgium, May 1955. Photograph by Luis Marden, National Geographic",900.0,1339.0,0.3695763051509857,6.771314656361938e-05,0.2205574065446853,6.535846710205078,21,True,True,0.4069989621639251,True,Man,26.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002544.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002548.jpg,"Manchester Paintings / Three Generations Crossing, Albert Square 28x40 / Norman Long Artist",564.0,800.0,0.3387283980846405,1.1247928341617808e-05,0.0219781547784805,6.645143032073975,13,True,True,0.3298040926456451,True,Man,32.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002548.jpg,adult
src/data/data/laion_aesthetic_subset_big\002551.jpg,"Young woman wearing a grey kimono and blue and white striped head scarf, cutting up daikon radishes. About 1900, Japan. Text and image MIA",439.0,596.0,0.3306342363357544,0.0013422071933746,0.2218689322471618,6.606334686279297,24,True,True,0.3504278361797333,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002551.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002552.jpg,Van Eyck Audrey Hepburn Tiffany blue Bubble Gum Canvas print Wall Art for Living Home Decoration20x28 inch unframed,351.0,500.0,0.3998900949954986,0.0009897947311401,0.1719752550125122,6.513482093811035,18,True,True,0.3647446930408478,True,Woman,23.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002552.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002554.jpg,"Art Prints of Mt. McKinley Above the Tokosheetna, 1925 by Sydney Laurence",500.0,374.0,0.2963979542255401,4.638830262138072e-07,0.2229500263929367,6.802545070648193,12,True,True,0.30557513,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002554.jpg,adult
src/data/data/laion_aesthetic_subset_big\002558.jpg,Digital Photography of Hong Kong by Ludwig Favre,2600.0,2166.0,0.3255640864372253,8.625224268143938e-07,0.0954536199569702,6.701022624969482,8,True,True,0.3007961511611938,True,Man,32.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002558.jpg,adult
src/data/data/laion_aesthetic_subset_big\002559.jpg,Evgeny Lushpin art: Originals and Giclee Prints http://www.scoop.it/t/light-therapy,236.0,267.0,0.3574955761432647,4.0150653148884885e-06,0.0456682965159416,6.990665435791016,8,True,True,0.33204377,True,Man,32.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002559.jpg,adult
src/data/data/laion_aesthetic_subset_big\002560.jpg,Spaceman and the planet Earth abstract theme Stock fotó,450.0,300.0,0.3002007901668548,0.0008920431137084,0.458183079957962,6.5091047286987305,9,True,True,0.3056454658508301,True,Man,27.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002560.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002565.jpg,It never disappoint waiting for the sunrise at Bow Lake. Hope you enjoy!,926.0,617.0,0.3286263644695282,1.5234601278280024e-06,0.1537832468748092,6.640219688415527,13,True,True,0.2989914715290069,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002565.jpg,adult
src/data/data/laion_aesthetic_subset_big\002566.jpg,"Ice bubbles in Abraham Lake, located at the foot of the Rocky Mountains in Canada. (Photo by Chip Phillips/Rex Features)",433.0,639.0,0.346148282289505,5.539294761547353e-06,0.1415249109268188,6.553482532501221,20,True,True,0.3385450839996338,True,Man,26.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002566.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002570.jpg,Concept art of Western Adoulin's waterfront.,480.0,480.0,0.3294544816017151,0.000483751296997,0.3227834105491638,6.597630023956299,6,True,True,0.307043045759201,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002570.jpg,adult
src/data/data/laion_aesthetic_subset_big\002571.jpg,castle tower: illustration painting of king walking through sea beach next to fantasy castle in background,450.0,318.0,0.3104015290737152,0.0002726018428802,0.0420112423598766,6.57623815536499,16,True,True,0.306893,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002571.jpg,adult
src/data/data/laion_aesthetic_subset_big\002572.jpg,"David Griffin, One Stirrup and a Big Night-Mare, oil, 36 x 36.",300.0,300.0,0.3153887391090393,7.903746336523909e-06,0.0775535330176353,6.583908081054688,12,True,True,0.3115377724170685,True,Man,30.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002572.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002574.jpg,"""""""Last Light at Cathedral Lake II"""" stock image""",640.0,640.0,0.3195007145404815,6.189807209011633e-07,0.270192950963974,6.576690673828125,8,True,True,0.3256459236145019,True,Man,26.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002574.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002575.jpg,"""""""Young Ladies Perform and Await the Encore"""" Oil on Panel,  91cm x 101cm.                                     P.O.A.""",1024.0,920.0,0.3276782929897308,0.004182606935501,0.1788259893655777,6.631251335144043,14,True,True,0.304392,True,Woman,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002575.jpg,adult
src/data/data/laion_aesthetic_subset_big\002578.jpg,"Angel Andrade is known mainly for his landscapes, especially those from the latter part of his career which were painted with an extraordinary realism. Andrade was one of a number of highly regarded painters who trained at the Academy of San",768.0,517.0,0.2889553904533386,3.0590701499022543e-05,0.1271186172962188,6.611434459686279,41,True,True,0.3020331561565399,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002578.jpg,adult
src/data/data/laion_aesthetic_subset_big\002584.jpg,"As the sun rises over the Naiman Desert in Inner Mongolia, China, girls carry buckets on their way to get water.",600.0,398.0,0.3652876019477844,4.290282595320605e-05,0.2099454253911972,6.563718795776367,21,True,True,0.33567274,True,Man,30.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002584.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002585.jpg,"actress, Gloria DeHaven.  Glamorous 1940's look that the ladies aspired too achieve.",236.0,281.0,0.3157624304294586,0.0426380634307861,0.1190647408366203,6.528831005096436,12,True,True,0.32408196,True,Woman,31.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002585.jpg,adult
src/data/data/laion_aesthetic_subset_big\002588.jpg,"famous painting Champs Elysees, Arc de Triomphe of Antoine Blanchard (Marcel Masson)",985.0,700.0,0.3655719459056854,3.160732546803047e-07,0.024147929623723,6.97740650177002,12,True,True,0.3540585339069366,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002588.jpg,adult
src/data/data/laion_aesthetic_subset_big\002590.jpg,MULAN 2020 Disney Live Action (3),736.0,360.0,0.3119487464427948,0.0022876560688018,0.1095253601670265,6.524836540222168,6,True,True,0.3001009821891784,True,Man,27.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002590.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002591.jpg,"First glimpse of a golden sunrise on a misty and foggy morning at Pyramid Lake in Jasper National Park, Alberta, Canada. The wooden bridge leads to Pyramid Island on the lake. 版權商用圖片",450.0,300.0,0.3501170873641968,3.668875069706701e-05,0.2406850755214691,6.588844299316406,32,True,True,0.3182114958763122,True,Man,32.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002591.jpg,adult
src/data/data/laion_aesthetic_subset_big\002593.jpg,Simple Beauty – #Beauty #brille #Simple,736.0,920.0,0.3133264183998108,0.0027073621749877,0.3453516662120819,6.644943714141846,6,True,True,0.31363726,True,Woman,31.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002593.jpg,adult
src/data/data/laion_aesthetic_subset_big\002597.jpg,"Cerro Torre Glacier, Patagonia, Argentine. I may not show old images such as this one very often, but I certainly don't want to lose my access to them.",720.0,369.0,0.3253673017024994,4.286552268695232e-07,0.06724264472723,6.518723011016846,28,True,True,0.31571144,True,Man,38.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002597.jpg,adult
src/data/data/laion_aesthetic_subset_big\002601.jpg,"""""""Farmhouse"""" original fine art by Cathleen Rehfeld""",998.0,966.0,0.311300128698349,3.630868832260603e-07,0.1149743646383285,6.732440948486328,7,True,True,0.3085625767707824,True,Man,33.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002601.jpg,adult
src/data/data/laion_aesthetic_subset_big\002603.jpg,"A copy of this portrait hangs in the front hallway of the homestead.  Adelaide Hoodless, 1909  J.W.L. Forster Presented by the Women's Institutes of Ontario, 1912 University of Guelph,  Macdonald Stewart Art Centre",420.0,576.0,0.3044515550136566,3.81318386644125e-06,0.1231531649827957,6.625935077667236,33,True,True,0.3002900779247284,True,Man,25.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002603.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002608.jpg,Flower of the Orient—1931—Rolf Armstrong Thought I'd throw this on this board because I felt it was a very striking image and it is the Flower of the Orient. :),236.0,332.0,0.3527434766292572,2.9390284908004105e-06,0.2602067291736603,6.562338829040527,30,True,True,0.32120362,True,Woman,25.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002608.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002613.jpg,"""Rays Of Winter, 32"""" x 32"""", Oil on canvas painting - part of the Pure Shores collection from Philip Gray. Find out more...""",236.0,241.0,0.3301345407962799,1.2904233699373435e-06,0.1948639005422592,6.608976364135742,23,True,True,0.3159516155719757,True,Man,26.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002613.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\002617.jpg,silhouette of a biker in the Swiss Alps  photo,450.0,365.0,0.3293657004833221,6.317225779639557e-05,0.1420720666646957,6.7110443115234375,9,True,True,0.3128152,True,Man,34.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002617.jpg,adult
src/data/data/laion_aesthetic_subset_big\002621.jpg,Reflections  The Architect - 2017 EyeEm Awards The Street Photographer - 2017 EyeEm Awards Street EyeEmNewHere Portrait Girl Woman Portrait Of A Woman Building Buildings Architecture Architecture_collection Architectural Detail Streetphoto_color Street Fashion Streetphotography Street Photography Light And Shadow Reflection Reflections Art Beautiful Pattern Urban Geometry Urban,1280.0,960.0,0.3119296431541443,5.843030521646142e-05,0.393358051776886,6.6258087158203125,46,True,True,0.3102030158042907,True,Man,31.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002621.jpg,adult
src/data/data/laion_aesthetic_subset_big\002623.jpg,Split Rock Moonrise 007,1280.0,939.0,0.3336468040943146,7.289349355232844e-07,0.3614411354064941,6.590112686157227,4,True,True,0.3205799162387848,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002623.jpg,adult
src/data/data/laion_aesthetic_subset_big\002624.jpg,dishonored wallpapers wallpaper cave,1920.0,1080.0,0.3435180783271789,8.374194294447079e-05,0.3849161267280578,6.532841205596924,4,True,True,0.3047216236591339,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002624.jpg,adult
src/data/data/laion_aesthetic_subset_big\002625.jpg,abandoned places photography feat,800.0,562.0,0.3280885517597198,2.893828536798537e-07,0.1737981438636779,6.740712642669678,4,True,True,0.2990075945854187,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/002625.jpg,young_adult
