image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score
data/laion_aesthetic_subset\007920.jpg,reputable site b624e ab06c Stephen King  The Rolling Stone Interview – Rolling Stone,3155.0,4316.0,0.34048157930374146,5.308169420459308e-05,0.07275541126728058,6.634458065032959
data/laion_aesthetic_subset\007921.jpg,"""""""Chambers Street - NYC"""" Thomas W Schaller   Watercolor - 2013 30x22 inches""",412.0,550.0,0.35413771867752075,3.3972668234127923e-07,0.08686801791191101,7.158264636993408
data/laion_aesthetic_subset\007922.jpg,✈ Christmas in New York City ✈,236.0,354.0,0.3083837032318115,1.9498475012369454e-06,0.076488196849823,6.792182922363281
data/laion_aesthetic_subset\007923.jpg,"Japanese Village - house, japanese, manga, sky, japan, anime, village, orginal, scenery",450.0,318.0,0.3371996581554413,0.00011089455801993608,0.061374764889478683,6.653814792633057
data/laion_aesthetic_subset\007924.jpg,"#art, #petals, #landscape, #rocks, #mountains, #river, #a waterfall, #a girl, #asia, #temple, #cherry trees",1920.0,1201.0,0.3267332911491394,0.00017914175987243652,0.11574837565422058,6.5076189041137695
data/laion_aesthetic_subset\007925.jpg,Halo 4 Concept Art by John Wallin Liberto,680.0,372.0,0.3149551451206207,0.001291722059249878,0.3818158209323883,6.509205341339111
data/laion_aesthetic_subset\007927.jpg,"""""""View Of The Tetons - Jackson, Wyoming oil landscape"""" original fine art by Mary Maxam""",624.0,768.0,0.36423397064208984,3.0909879455975897e-07,0.24696965515613556,6.575924396514893
data/laion_aesthetic_subset\007928.jpg,Art print POSTER Canvas Japanese Traditional Snow,570.0,856.0,0.33232659101486206,1.3578503967437427e-05,0.27295127511024475,6.847460746765137
data/laion_aesthetic_subset\007930.jpg,Image for 'Lead Belly',300.0,300.0,0.3260347545146942,3.6576119555320474e-07,0.5869085788726807,6.506505012512207
data/laion_aesthetic_subset\007931.jpg,Twilight Color by M Francis McCarthy - 6x8 Oil on Wood Panel,1499.0,1128.0,0.2935307025909424,1.5533328223682474e-06,0.05910878628492355,6.530503273010254
data/laion_aesthetic_subset\007932.jpg,Teton Scenic Autumn Sunrise Reflection,450.0,300.0,0.3461413085460663,6.128362315394043e-07,0.25935328006744385,6.573893070220947
data/laion_aesthetic_subset\007933.jpg,"Christophe Vacher, 'In the Realm of Morpheus', 2015, IX Gallery",640.0,638.0,0.3089331090450287,0.009786099195480347,0.18543103337287903,6.662664890289307
data/laion_aesthetic_subset\007935.jpg,The Quiet Creek Painting By Michael Humphries,900.0,674.0,0.3206791877746582,1.2291607163206208e-05,0.2874681055545807,6.507749557495117
data/laion_aesthetic_subset\007936.jpg,Bridge by Tokuriki Tomikichiro (1902 - 1999),623.0,700.0,0.3733436167240143,1.6647260281388299e-06,0.7413314580917358,6.557938575744629
data/laion_aesthetic_subset\007937.jpg,"Watermill in Forest by Stream, Roaring Fork, Great Smoky Mountains National Park, Tennessee, USA by Adam Jones",400.0,300.0,0.35713526606559753,2.9908169381087646e-06,0.06261048465967178,6.704819679260254
data/laion_aesthetic_subset\007938.jpg,Spanish Steps in Rome,600.0,586.0,0.3033323287963867,2.1835227016708814e-05,1.0,6.510064601898193
data/laion_aesthetic_subset\007939.jpg,"seascape: landscape of beautiful harbor,fishing village,digital painting",450.0,318.0,0.30060020089149475,3.928830483346246e-05,0.5624863505363464,6.925638198852539
data/laion_aesthetic_subset\007940.jpg,"new day dawning - us glacier national park stock pictures, royalty-free photos & images",612.0,306.0,0.33139854669570923,1.8363778053753776e-07,0.33774814009666443,6.535585880279541
data/laion_aesthetic_subset\007941.jpg,"William McGregor Paxton (American, 1869-1941). <em>Girl Arranging Flowers</em>, 1921. Oil on canvas, 30 3/16 x 25 1/16 in. (76.6 x 63.6 cm). Brooklyn Museum, Gift of Mrs. William Paxton, 45.157 (Photo: Brooklyn Museum, 45.157_transp1657.jpg)",316.0,384.0,0.3328583240509033,0.00014543533325195312,0.08950470387935638,6.708281993865967
data/laion_aesthetic_subset\007942.jpg,"Garrapata Beach II, Big Sur",400.0,267.0,0.3152974545955658,3.5867560654878616e-06,1.0,6.557290554046631
data/laion_aesthetic_subset\007943.jpg,hallstatt village austria unesco world heritage site The Top 100 Pictures of the Day for 2014,800.0,534.0,0.35662487149238586,3.1691070034867153e-06,0.1338512897491455,6.660274982452393
data/laion_aesthetic_subset\007944.jpg,"Gustav Bauernfeind, Forecourt of the Ummayad Mosque,  Damascus,1890.jpg",723.0,939.0,0.33101749420166016,4.169307430856861e-05,0.06154679134488106,6.557903289794922
data/laion_aesthetic_subset\007945.jpg,"<span class=&#34;artist&#34;><strong>Tjalf Sparnaay</strong></span>, <span class=&#34;title&#34;><em>Large Salad Bowl '08</em></span>",1100.0,726.0,0.3095134496688843,1.1291984264971688e-05,0.03694388270378113,6.602697372436523
data/laion_aesthetic_subset\007947.jpg,Rebecca Stice WOMAN WITH RED HAIR SITTING PICKING WHITE FLOWERS,250.0,375.0,0.30000388622283936,0.014801084995269775,0.20511853694915771,6.520790100097656
data/laion_aesthetic_subset\007953.jpg,adrien_brody_picture-172_2,380.0,450.0,0.31618860363960266,0.002066671848297119,0.23576287925243378,6.6253437995910645
data/laion_aesthetic_subset\007956.jpg,Russian Artist Recreates <i>Futurama</i> Skyline in 3D,514.0,514.0,0.3036823272705078,0.00043845176696777344,0.15526622533798218,6.579491138458252
data/laion_aesthetic_subset\007958.jpg,"Grand Canyon, Macroscopy by alierturk",1094.0,730.0,0.3206707835197449,5.883266567252576e-07,0.10332974046468735,6.682646751403809
data/laion_aesthetic_subset\007959.jpg,Target Threshold Coastal - stradina a St Paul de Vence by Guido Borelli,333.0,400.0,0.3687531352043152,1.9192939362255856e-06,0.03547378256917,7.076888084411621
data/laion_aesthetic_subset\007963.jpg,Falls of the Swiftcurrent,400.0,267.0,0.32510051131248474,3.3348747763284337e-08,0.12695536017417908,7.009968280792236
data/laion_aesthetic_subset\007964.jpg,Sailing on the Adriatic Painting,479.0,358.0,0.3290179967880249,8.6362915681093e-06,0.18370170891284943,6.6398162841796875
data/laion_aesthetic_subset\007965.jpg,"Vintage winter/christmas - Mark Keathley-😍 luv this Victorian Christmas, Vintage Christmas Cards, Christmas Past, Christmas Pictures, Winter Christmas Scenes, White Christmas, Illustration Noel, Christmas Illustration, Illustrations",236.0,378.0,0.3108157813549042,2.0138548279646784e-05,0.1090378686785698,6.5158867835998535
data/laion_aesthetic_subset\007966.jpg,Amber for Guess,335.0,500.0,0.28575336933135986,0.997039794921875,0.3428380489349365,6.609585285186768
data/laion_aesthetic_subset\007967.jpg,Image may contain James Baldwin Face Human and Person,960.0,1440.0,0.3473474681377411,1.0377044645792921e-06,0.48409757018089294,6.565983295440674
data/laion_aesthetic_subset\007968.jpg,What Is To Be Done For Thee - 14 x 18 giclée on canvas (pre-mounted) by Elspeth Young,466.0,600.0,0.2852344810962677,0.0003045201301574707,0.383359432220459,6.582541465759277
data/laion_aesthetic_subset\007969.jpg,"girl, Rain, Umbrella, clouds",300.0,225.0,0.33227676153182983,1.4377089428307954e-05,0.2725629508495331,6.729570388793945
data/laion_aesthetic_subset\007970.jpg,Broad Street in the Snow - 209L,498.0,332.0,0.2991127371788025,1.230182169820182e-05,0.24861779808998108,6.706549644470215
data/laion_aesthetic_subset\007971.jpg,ard: Loch Ard Gorge aerial view on the Great Ocean Road. Stock Photo,450.0,338.0,0.32762598991394043,0.00014856457710266113,0.2999069094657898,6.510012149810791
data/laion_aesthetic_subset\007972.jpg,David Riedel 1956| Still life painter,700.0,510.0,0.33131784200668335,2.382669492817513e-07,0.06836552917957306,6.723602771759033
data/laion_aesthetic_subset\007973.jpg,The Honourable Florence Rachel Hamilton Russell 1901 By John Maler Collier Replica Paintings on Canvas - Reproduction Gallery,350.0,522.0,0.34279870986938477,3.827166892733658e-06,0.42092815041542053,6.78214693069458
data/laion_aesthetic_subset\007975.jpg,Mosul two years on,400.0,280.0,0.3219679594039917,6.315912469290197e-05,0.5697921514511108,6.709192276000977
data/laion_aesthetic_subset\007978.jpg,Midsummer-night-dream-Miami-City-Ballet,1200.0,600.0,0.3063516318798065,0.17017853260040283,0.22184674441814423,6.533760070800781
data/laion_aesthetic_subset\007979.jpg,floral-crown-karlie-kloss1,708.0,961.0,0.3249353766441345,0.04311344027519226,0.09557266533374786,6.778486251831055
data/laion_aesthetic_subset\007980.jpg,Old town in Europe at sunset with retro vintage filter stock photo,612.0,369.0,0.3097051680088043,0.00013437867164611816,0.042424276471138,6.510416030883789
data/laion_aesthetic_subset\007981.jpg,The Country Chef by PINO Daeni http://www.russianpaintings.net/russian_paintings.vphp?=867=12=0 & http://www.pino-artist.com/ (Thx Julie M),236.0,362.0,0.3845682144165039,3.949413076043129e-05,0.07619773596525192,6.54523229598999
data/laion_aesthetic_subset\007982.jpg,"A woman in a lane on Changle Road is seen in front of an office building in Shanghai, May 11, 2016. Yang Shenlai/Sixth Tone",830.0,523.0,0.3056309223175049,0.0009303092956542969,0.06385304033756256,6.660035133361816
data/laion_aesthetic_subset\007983.jpg,Bioshock infinite concept art wallpaper,1325.0,743.0,0.3067033290863037,0.0004955828189849854,0.062400609254837036,6.504875659942627
data/laion_aesthetic_subset\007984.jpg,uk longexposure greatbritain sunset sea swansea southwales wales canon coast seaside unitedkingdom coastline f28 gowerpeninsula 6d 1635mm thegower richjjonesphotography richjjones,500.0,334.0,0.32920071482658386,1.6730109564377926e-05,0.09817434847354889,6.602485656738281
data/laion_aesthetic_subset\007985.jpg,"""Richard J. Oliver """"James and the Giant Peach"""" Limited Edition Canvas Giclee""",480.0,479.0,0.31316396594047546,1.8479764548828825e-05,0.10110089927911758,6.581836700439453
data/laion_aesthetic_subset\007986.jpg,On A Sunny Afternoon In Porthleven,250.0,250.0,0.3084372282028198,1.9048109606956132e-05,0.4494938254356384,6.5031633377075195
data/laion_aesthetic_subset\007987.jpg,"Photo wallpaper Colorado, Crystal Mill, stylized image",1332.0,850.0,0.38557732105255127,3.899994226230774e-06,0.04180559888482094,6.604005336761475
data/laion_aesthetic_subset\007988.jpg,"Day break by Raung Binaia - Landscapes Beaches ( bali, green, sunset, rocks )",270.0,270.0,0.3380393087863922,1.5042680388432927e-05,0.0549812987446785,6.539494514465332
data/laion_aesthetic_subset\007991.jpg,Mike Savad - City - New Orleans - New Orleans the Victorian era 1887,593.0,350.0,0.3077838718891144,1.1744179573724978e-05,0.10455810278654099,6.709117889404297
data/laion_aesthetic_subset\007992.jpg,"Sunset, Florence, Italy II by Keiko Tanabe Watercolor ~ 19 x 13 inches (48 x 33 cm)",236.0,339.0,0.36529386043548584,6.362271420812249e-08,0.23121103644371033,6.587668418884277
data/laion_aesthetic_subset\007993.jpg,Figurative Paintings by Jaclyn Alderete from America.,800.0,1019.0,0.30442512035369873,0.0003622472286224365,0.04055209830403328,6.627012252807617
data/laion_aesthetic_subset\007994.jpg,Bellagio Village - 26 x 20 or 40 x 30 Artist Embellished Giclee on Canvas,236.0,310.0,0.3824015259742737,8.805022844171617e-06,0.09588278084993362,6.873950958251953
data/laion_aesthetic_subset\007995.jpg,12_abandoned places,750.0,502.0,0.3032688796520233,2.8061005650670268e-05,0.046217747032642365,6.5002121925354
data/laion_aesthetic_subset\007998.jpg,Forests Repro on Canvas or Paper Walk in the Forest by Russian Ivan Shishkin,1920.0,1166.0,0.3415757715702057,3.42635348715703e-06,0.08536888659000397,6.5614423751831055
data/laion_aesthetic_subset\008000.jpg,"Siegfried Sassoon, 1916",973.0,544.0,0.34858399629592896,2.220692294940818e-06,0.18011677265167236,6.595811367034912
data/laion_aesthetic_subset\008001.jpg,lost-horizon-2-pc-screenshot-www.ovagames.com-4,580.0,326.0,0.3095209300518036,0.0008240640163421631,0.09627926349639893,6.515057563781738
data/laion_aesthetic_subset\008004.jpg,Barry mccarthy woody allen caricature,1920.0,1929.0,0.31303805112838745,0.00012752413749694824,0.14045372605323792,6.618292808532715
data/laion_aesthetic_subset\008006.jpg,Summer Hairstyle Trends: Gatsby Inspired | Weddingbells. >>> Take a look at even more by going to the image link,600.0,900.0,0.30884066224098206,0.6526873707771301,0.404978483915329,6.744380950927734
data/laion_aesthetic_subset\008007.jpg,"Sunrise this Morning by Arya Satriawan - Landscapes Sunsets & Sunrises ( bali, national geographic, beach, sunrise, boat, landscape )",270.0,270.0,0.3183956742286682,0.00011590636131586507,0.4162142872810364,6.620275020599365
data/laion_aesthetic_subset\008009.jpg,Succulent Wallpaper Innocence Bouguereau,250.0,486.0,0.3051042854785919,0.0025356411933898926,0.11450040340423584,6.509609699249268
data/laion_aesthetic_subset\008010.jpg,"The Woodcutter, 1891 (648x445, 268Kb)",648.0,445.0,0.3106236457824707,1.1045784958696458e-05,0.22704510390758514,6.577702522277832
data/laion_aesthetic_subset\008011.jpg,"Photo: Entering the Little Streets of Li Jiang (shared first to Google+ !)   I'm just now getting into Li Jiang and I'm having a great time exploring this place with +Tom Anderson. We've been taking our cameras all over creation, day and night. It's been very busy, but we're finally getting some downtime to process photos. I picked this one I just took a few hours ago and showed him how I did it (kind of my like an in-person version of my HDR Tutorial... it is free and fun... see it at http://www.StuckInCustoms.com/hdr-tutorial/ ).   We've got a couple rooms at a beautiful place here called Banyan Tree. They have a few different resorts all over the world...very nice... (no they didn't pay me or give me free rooms.... I feel kinda like I always have to say this) Anyway, I recommend them because there are tons of good photo ops just around the resort itself.   We're currently sitting here in the little library... he's just installed Lightroom and we're going through a few workflow things while we both edit photos... getting ready for another outing... having a good time.  #SICInDatabase",341.0,220.0,0.3006132245063782,0.00023236870765686035,0.0756378173828125,6.896551132202148
data/laion_aesthetic_subset\008013.jpg,The tail end of a rare snowstorm in the desert of Joshua Tree National Park offered the chance to shoot the bluster and spindrift.,577.0,800.0,0.3004070818424225,3.2495677260158118e-06,0.07880635559558868,6.519247531890869
data/laion_aesthetic_subset\008014.jpg,Shin Min Ah - Harper's Bazaar Magazine February Issue '15,736.0,955.0,0.33047938346862793,0.2025723159313202,0.057492658495903015,6.56946325302124
data/laion_aesthetic_subset\008017.jpg,Castlevania: Lords of Shadow 2 by RenRenLotus,1433.0,680.0,0.30297407507896423,0.001185685396194458,0.11890245229005814,6.50560998916626
data/laion_aesthetic_subset\008019.jpg,"Winter, snow, mountains, wood hut",270.0,169.0,0.3016417324542999,2.225746811745921e-06,0.06393279135227203,6.505797863006592
data/laion_aesthetic_subset\008020.jpg,The Seven Sacred Pools on the Soldier Pass Road and Trail is an easy hike in Sedona. I found this majestic tree at the location that I could not resist photographing. Getting there for sunrise is a bit of a challenge as there are gates to the trailhead that do not open till much later.,400.0,267.0,0.3078555762767792,4.533165451903187e-07,0.07593332976102829,6.706348419189453
data/laion_aesthetic_subset\008021.jpg,Inside of Tintern Abbey - Joseph Mallord William Turner,284.0,400.0,0.36471566557884216,5.109691869620292e-07,0.10275501757860184,6.665258884429932
data/laion_aesthetic_subset\008022.jpg,m_jokulsarlon_sunset_7-1-2014_9,610.0,370.0,0.3018040657043457,2.80758217741095e-06,0.6185195446014404,6.777430534362793
data/laion_aesthetic_subset\008023.jpg,Jacques Olivar for Marie Claire Italy,404.0,316.0,0.30115240812301636,0.31114131212234497,0.18854737281799316,7.061161041259766
data/laion_aesthetic_subset\008024.jpg,"Clayton Anderson, Clayton Anderson Art, J Clayton Anderson, J Clayton Anderson Art, Artist, West Coast Artist, West Coast, West Coast Art, Canadian Art, Canadian Artist, Landscape Artist, Canadian Landscape Artist, Acrylic, Acrylic Painting, Pender Harbor, Sunshine Coast,",548.0,501.0,0.30000272393226624,9.160198146673793e-07,0.2156967669725418,6.512672424316406
data/laion_aesthetic_subset\008025.jpg,"Capturing childhood innocence at its most pristine is this monumental, original oil painting by important Scottish portraitist George Harcourt. With his soft, fluid brushwork and a vibrant color palette, the artist presents these siblings with the",768.0,613.0,0.3591098487377167,1.7220698111941601e-07,0.1008295863866806,6.5228800773620605
data/laion_aesthetic_subset\008026.jpg,"'Surveyor' - skiing takes me to some of my favourite places on earth, and an open Peyto lake with fresh snow is up there with the best.",400.0,267.0,0.30874669551849365,6.6216969571542e-05,0.2065991461277008,6.524971961975098
data/laion_aesthetic_subset\008027.jpg,"""""""""""""""Wanderer Above the Sea of Fog"""""""" was painted by Caspar Dav...""""""",1240.0,721.0,0.3278033435344696,2.78245843219338e-05,0.3510898947715759,6.5098042488098145
data/laion_aesthetic_subset\008030.jpg,"""Japanese Art Print """"Moonrise at Futago, Matsushima"""" by Kawase Hasui, woodblock print reproduction, asian art, night, full moon, sea""",340.0,270.0,0.3241874575614929,3.8091329201961344e-07,0.20469337701797485,6.859716892242432
data/laion_aesthetic_subset\008031.jpg,"modernism: Original oil painting showing  ocean or sea,shore or beach on canvas. Modern Impressionism, modernism,marinism",450.0,318.0,0.30551791191101074,1.3156746717868373e-05,0.21923300623893738,6.708034515380859
data/laion_aesthetic_subset\008032.jpg,Oak tree in winter with submerged fence and reflection over rippled water with a blue sky and clouds to the rear. Stock Photo - 4865553,450.0,448.0,0.34427163004875183,8.630260708741844e-05,0.5968637466430664,6.511293411254883
data/laion_aesthetic_subset\008034.jpg,Fantastic Beasts: The Crimes of Grindelwald - Image - Image 9,600.0,251.0,0.3016939163208008,2.938259240181651e-05,0.05894329026341438,6.533052921295166
data/laion_aesthetic_subset\008035.jpg,"[Artist Zhang Quan Zong: Chinese, painting on rice paper]",236.0,357.0,0.32483312487602234,8.15910334495129e-06,0.7918332815170288,6.647671699523926
data/laion_aesthetic_subset\008036.jpg,"""Honestly I've seen tons of characters that I noticed are highly similar to me. Erza Scarlet from Fairy Tail would be one. We're both intelligent,strategists,good friends,sometimes we are coarse with words and actions but we both would go all out for our friends. And we do not take crap from people. Stubborn streak,strong-willed,loyal and generally good people but not necessarily goody two-shoes. It doesn't make it any better that I want her power """"The Knight"""" as well. xD In my opinion every person has a multifaceted personality and not one character will always describe them.""",499.0,277.0,0.3534849286079407,0.0002541542053222656,0.16778329014778137,6.623637676239014
data/laion_aesthetic_subset\008037.jpg,A Comprehensive Overview On Home Decoration In 2020 Oil Painting Landscape Large Landscape Painting Mountain Landscape Painting,1300.0,860.0,0.3100056052207947,3.043651531697833e-06,0.03728669136762619,6.663534641265869
data/laion_aesthetic_subset\008039.jpg,The Grand Canal Venice B - Rubens Santoro reproduction oil painting,350.0,255.0,0.34636467695236206,3.945033313357271e-06,0.16580553352832794,6.500718116760254
data/laion_aesthetic_subset\008040.jpg,"city view, Matte Painting by Raphael-Lacoste",700.0,282.0,0.3397351801395416,0.0005657374858856201,0.008226568810641766,6.529646396636963
data/laion_aesthetic_subset\008041.jpg,Oven flares from tent as Aurora glows on horizon,599.0,369.0,0.3173205852508545,6.6493030317360535e-06,0.3278671205043793,6.8098464012146
data/laion_aesthetic_subset\008043.jpg,"Connie Hayes, 'Yellow, VH'",399.0,264.0,0.32079434394836426,1.9758357666432858e-05,0.0772259384393692,6.7955169677734375
data/laion_aesthetic_subset\008044.jpg,"Autumn Color at Kiyomizu-dera Temple in Kyoto, Japan",450.0,300.0,0.32533225417137146,0.00025081634521484375,0.07317697256803513,6.541726589202881
data/laion_aesthetic_subset\008045.jpg,sparth-shelter-32-final-small.jpg,1800.0,2400.0,0.32234981656074524,7.76700908318162e-05,0.11139321327209473,6.610771656036377
data/laion_aesthetic_subset\008046.jpg,"Night city with neon lights and bridge above water bay surface. Futuristic illuminated urban architecture, panoramic view cityscape, modern megapolis buildings exterior. Cartoon vector Illustration",612.0,282.0,0.4041650891304016,9.020893048727885e-05,0.4390133321285248,6.786370277404785
data/laion_aesthetic_subset\008047.jpg,Rating: Safe Score: 88 Tags: arisugawa_natsuha breasts brown_eyes brown_hair cleavage clouds dress elbow_gloves flowers gloves headdress idolmaster idolmaster_shiny_colors leaves magako necklace rose short_hair sky water wedding_attire User: BattlequeenYume,300.0,216.0,0.3229769468307495,0.0012498795986175537,0.37856799364089966,6.605654716491699
data/laion_aesthetic_subset\008050.jpg,New Spider-Man Attraction Will Let You Be A Web Slinger,456.0,342.0,0.299813449382782,6.142252823337913e-05,0.16750623285770416,6.555788993835449
data/laion_aesthetic_subset\008051.jpg,Cable Car to the Bay canvas print by Leon Roulette,1024.0,669.0,0.35396507382392883,1.6064786905189976e-06,0.07299263030290604,6.879700183868408
data/laion_aesthetic_subset\008052.jpg,Awesome Space Backgrounds for Desktop HD wallpaper background 1191x670,1191.0,670.0,0.30130189657211304,5.249159949016757e-05,0.18130293488502502,6.538571357727051
data/laion_aesthetic_subset\008053.jpg,abandoned-decaying-buildings-europe-photography-christian-richter-23,915.0,609.0,0.3320704400539398,2.277025714647607e-06,0.0746212750673294,6.604038238525391
data/laion_aesthetic_subset\008054.jpg,The Romanov Family,360.0,346.0,0.3421649634838104,9.89736508927308e-06,0.19649861752986908,6.529412269592285
data/laion_aesthetic_subset\008055.jpg,Rattray Head Lighthouse,1200.0,801.0,0.30356162786483765,3.60414560418576e-07,0.05904451385140419,6.524834156036377
data/laion_aesthetic_subset\008056.jpg,1boy 1girl animal_ear_fluff animal_ears blonde_hair blurry blurry_background blurry_foreground blush brown_hair chita_(ketchup) closed_eyes closed_mouth commentary_request depth_of_field fox_ears hands_together highres japanese_clothes kimono long_hair original parted_lips petals pink_eyes pink_kimono profile red_eyes short_sleeves signature silver_hair tree_branch upper_body white_background white_kimono wide_sleeves,850.0,1196.0,0.3068353831768036,0.0003795921802520752,0.24305619299411774,6.53615140914917
data/laion_aesthetic_subset\008057.jpg,Martin Johnson Heade - Hummingbird Perched on the Orchid Plant,394.0,525.0,0.3180394470691681,1.0534097327763448e-06,0.03766924887895584,6.5120954513549805
data/laion_aesthetic_subset\008060.jpg,Lighthouse on the sea under sky.,450.0,338.0,0.3095836341381073,0.00013658404350280762,0.10873065143823624,6.541177272796631
data/laion_aesthetic_subset\008061.jpg,"bruarfoss,europe,iceland,southern,sunset,water body,waterfall",800.0,533.0,0.322378545999527,2.401775191174238e-06,0.09154491871595383,6.635586738586426
data/laion_aesthetic_subset\008062.jpg,stillmanfarmscene,900.0,631.0,0.3008649945259094,7.301030109374551e-07,0.1077929362654686,6.719625473022461
data/laion_aesthetic_subset\008064.jpg,Title: Anderson  Medium: Oil on Canvas  Size: 14 x 17,650.0,872.0,0.29792270064353943,1.1072478628193494e-05,0.4134249687194824,6.834320545196533
data/laion_aesthetic_subset\008065.jpg,IL-2 Sturmovik: Battle of Stalingrad - game good - The Something,600.0,340.0,0.3309370279312134,7.893468136899173e-05,0.12741708755493164,6.593076229095459
data/laion_aesthetic_subset\008071.jpg,Story Hour by Allan R. Banks,550.0,599.0,0.2925465404987335,0.0002181529998779297,0.08504055440425873,6.66214656829834
data/laion_aesthetic_subset\008072.jpg,Torres del Paine by Max Rive on 500px.com,900.0,439.0,0.33143988251686096,1.5775535757711623e-06,0.03108854405581951,6.714905738830566
data/laion_aesthetic_subset\008073.jpg,"forest, Snowy, clouds, trees, Great Sunsets, winter, Mountains, viewes",2048.0,1365.0,0.3349968492984772,8.96275305422023e-05,0.5089701414108276,6.504127025604248
data/laion_aesthetic_subset\008074.jpg,"Die To Live Fine Art  Photographic Print, abandoned Pittsburgh",340.0,270.0,0.3024042248725891,2.292463250341825e-06,0.047925226390361786,6.526951313018799
data/laion_aesthetic_subset\008075.jpg,Soldier 76 by Liang-Xing,750.0,1000.0,0.2850636839866638,0.079172283411026,0.22326500713825226,6.632406711578369
data/laion_aesthetic_subset\008078.jpg,"petitefina: dior wedding dress, 1950s",500.0,571.0,0.3262377083301544,0.0002498030662536621,0.1482190191745758,6.633275032043457
data/laion_aesthetic_subset\008079.jpg,"Through Time - Grand Canyon, AZ 14x11 - plein air oil on linen panel1525.00",368.0,468.0,0.35620999336242676,1.4601725695229106e-07,0.34039244055747986,6.622593879699707
data/laion_aesthetic_subset\008081.jpg,Classical Cocktails - Drinks with a Renaissance Twist,600.0,450.0,0.31438300013542175,1.963386057468597e-05,0.16147053241729736,6.819447994232178
data/laion_aesthetic_subset\008083.jpg,Flair Hair & Beauty Ltd: Restyle and Finish with Half-Head of Highlights at Flair Hair & Beauty (52% Off),300.0,180.0,0.31654754281044006,0.8320872783660889,0.07740131765604019,6.521058082580566
data/laion_aesthetic_subset\008084.jpg,Mark Keathley 's Watermelon Patch - fine art prints published by Newmark Publishing.,474.0,378.0,0.32395464181900024,0.00037550926208496094,0.06337899714708328,7.154013633728027
data/laion_aesthetic_subset\008085.jpg,Maroon Bells Autumn Sunrise (JusDaFax) Tags: maroon maroonbells aspen colorado autumn fall colors colorful sky clouds lake reflection rocks morning sunrise alpenglow west western wanderlust travel,240.0,182.0,0.3519912660121918,1.152411869043135e-06,0.6028130054473877,6.576971530914307
data/laion_aesthetic_subset\008087.jpg,"Aoraki, Hooker Valley, Mt Cook, Sunrise",400.0,305.0,0.3295237421989441,8.711828058949322e-07,0.5743396878242493,6.546725273132324
data/laion_aesthetic_subset\008088.jpg,Eyvind Earle.  This is almost startling -- so stark and crisp.  Reminds me of winter mornings back in Indiana.:,564.0,428.0,0.31890907883644104,3.9978004906515707e-07,0.39068731665611267,6.584475517272949
data/laion_aesthetic_subset\008090.jpg,Ballerina hairstyle - soft and woven braid,236.0,314.0,0.30680859088897705,0.11140897870063782,0.14458870887756348,6.547950267791748
data/laion_aesthetic_subset\008091.jpg,Vikrant Dattatreya Shitole Venice 01 Water Color 10x14 Inches INR 15000,357.0,493.0,0.36250969767570496,3.092848430696904e-07,0.10490316897630692,6.513398170471191
data/laion_aesthetic_subset\008092.jpg,Prince Philip's Life in Pictures,1050.0,549.0,0.3022359609603882,1.0915494385699276e-05,0.07687781751155853,6.65919828414917
data/laion_aesthetic_subset\008096.jpg,When To Visit Iceland?  Best Time To Go & What To See,474.0,315.0,0.32617565989494324,3.2602878263787716e-07,0.07593847066164017,6.554720401763916
data/laion_aesthetic_subset\008098.jpg,"... art, female, figure, girl, girls, gorgeous, grey, Karol Bak, painting",735.0,588.0,0.31869181990623474,0.00331038236618042,0.4922991096973419,6.598232746124268
data/laion_aesthetic_subset\008099.jpg,"Joseph Smith in the Sacred Grove. Artist: Walter Rane. He used his son as a model to make sure the age was correctly depicted, and the grove at the right time of year. Awesome.",251.0,500.0,0.37739700078964233,6.553873390657827e-06,1.0,6.8353424072265625
data/laion_aesthetic_subset\008101.jpg,On our way to WiWaxy gap we stopped along the shores of Lake OHara hoping the light would come.. it came after we left.,600.0,401.0,0.28411436080932617,3.731872493517585e-05,0.31801334023475647,6.866817474365234
data/laion_aesthetic_subset\008102.jpg,fashion photo of gorgeous blond woman in elegant  dress and fur coat posing in luxurious interior,450.0,300.0,0.3058467209339142,0.9902336597442627,0.2850983738899231,6.506475448608398
data/laion_aesthetic_subset\008103.jpg,"Winter view, Vitosha mountain",280.0,280.0,0.30110496282577515,1.9260700355516747e-05,0.06232146546244621,6.643726348876953
data/laion_aesthetic_subset\008104.jpg,Looking Glass Falls in Fall by Dawnfire Photography,528.0,350.0,0.3118039071559906,6.288173153734533e-06,0.06697729229927063,6.633053302764893
data/laion_aesthetic_subset\008105.jpg,Dawn behind the swell...love this pic.,623.0,418.0,0.3042571544647217,3.176471864207997e-06,0.22058391571044922,6.509810447692871
data/laion_aesthetic_subset\008106.jpg,"Photo wallpaper sea, the sky, girl, penguins",1332.0,850.0,0.34348878264427185,0.00022792816162109375,0.343395471572876,6.6859025955200195
data/laion_aesthetic_subset\008107.jpg,photography spots in Tuscany - Cypress grove by San Quirico d'Orcia,400.0,266.0,0.35562270879745483,6.211749223439256e-06,0.4046615660190582,6.526733875274658
